family,scientificName,threat,incidence,timing,decline
POACEAE,"Paspalum vallsii","8.1.2 Named species",regional,past;present;future,habitat;occupancy;occurrence;locality
POACEAE,"Paspalum vallsii","7.1.1 Increase in fire frequency/intensity",regional,past;present;future,habitat;occurrence
POACEAE,"Paspalum vallsii","1.3 Tourism & recreation areas",regional,present;future,habitat;occurrence
POACEAE,"Paspalum vallsii","7.2.10 Large dams",local,present;future,locality;habitat;occupancy;occurrence
PASSIFLORACEAE,"Passiflora hypoglauca","1.3 Tourism & recreation areas",local,present,habitat
PASSIFLORACEAE,"Passiflora hypoglauca","1.1 Housing & urban areas",local,past;present,
PASSIFLORACEAE,"Passiflora hypoglauca","3.2 Mining & quarrying",local,past;present,habitat;locality
PASSIFLORACEAE,"Passiflora hypoglauca","2.3.4 Scale Unknown/Unrecorded",local,present,habitat
PASSIFLORACEAE,"Passiflora hypoglauca","7.1.1 Increase in fire frequency/intensity",local,present,habitat
PASSIFLORACEAE,"Passiflora hypoglauca","5.2 Gathering terrestrial plants",local,present,occurrence
PASSIFLORACEAE,"Passiflora mucugeana","3.2 Mining & quarrying",local,past,habitat
PASSIFLORACEAE,"Passiflora mucugeana","2 Agriculture & aquaculture",local,present,habitat
PASSIFLORACEAE,"Passiflora mucugeana","1.3 Tourism & recreation areas",local,present,habitat
PASSIFLORACEAE,"Passiflora mucugeana","5.2 Gathering terrestrial plants",regional,present,
PASSIFLORACEAE,"Passiflora mucugeana","7.1.1 Increase in fire frequency/intensity",regional,present,habitat
MALPIGHIACEAE,"Peixotoa irwinii","7.1.1 Increase in fire frequency/intensity",local,past;present;future,habitat
PIPERACEAE,"Peperomia warmingii","1.1 Housing & urban areas",local,past;present,locality;habitat
PIPERACEAE,"Peperomia warmingii","3.2 Mining & quarrying",local,past;present,habitat;locality
PIPERACEAE,"Peperomia warmingii","1.3 Tourism & recreation areas",local,past;present,locality;habitat
SCROPHULARIACEAE,"Philcoxia goiasensis","2 Agriculture & aquaculture",local,past;present,habitat;occupancy
SCROPHULARIACEAE,"Philcoxia goiasensis","4.1 Roads & railroads",local,past;present,habitat;occupancy
SCROPHULARIACEAE,"Philcoxia minensis","2 Agriculture & aquaculture",regional,present,habitat;occupancy
SCROPHULARIACEAE,"Philcoxia minensis","2.2 Wood & pulp plantations",regional,present,habitat;occupancy
SCROPHULARIACEAE,"Philcoxia minensis","7.1.1 Increase in fire frequency/intensity",regional,present,habitat;occupancy
ARACEAE,"Philodendron cipoense","3.2 Mining & quarrying",regional,present;future,
ARACEAE,"Philodendron cipoense","8.1 Invasive non-native/alien species/diseases",local,present,
ARACEAE,"Philodendron cipoense","7.1.1 Increase in fire frequency/intensity",local,present,
ARACEAE,"Philodendron cipoense","2 Agriculture & aquaculture",regional,present,
ARACEAE,"Philodendron cipoense","9.3.2 Soil erosion, sedimentation",regional,present,
ARACEAE,"Philodendron cipoense","2.3 Livestock farming & ranching",regional,present,habitat
ARACEAE,"Philodendron cipoense","5.2 Gathering terrestrial plants",regional,present,"mature individuals;occupancy"
ARACEAE,"Philodendron pachyphyllum","1.3 Tourism & recreation areas",regional,present,"mature individuals;occupancy"
ARACEAE,"Philodendron pachyphyllum","3.2 Mining & quarrying",regional,present,
ARACEAE,"Philodendron pachyphyllum","7.1.1 Increase in fire frequency/intensity",regional,present,"mature individuals;occupancy"
ARACEAE,"Philodendron pachyphyllum","3.2 Mining & quarrying",regional,present;future,habitat
ARACEAE,"Philodendron pachyphyllum","2 Agriculture & aquaculture",regional,present,habitat
ARACEAE,"Philodendron pachyphyllum","8.1 Invasive non-native/alien species/diseases",local,present,occupancy;occurrence
ARACEAE,"Philodendron rhizomatosum","1.2 Commercial & industrial areas",local,,
ARACEAE,"Philodendron rhizomatosum","7.1 Fire & fire suppression",local,,
ARACEAE,"Philodendron rhizomatosum","2.3 Livestock farming & ranching",,,
ARACEAE,"Philodendron rhizomatosum","1.3 Tourism & recreation areas",,,
ARACEAE,"Philodendron rhizomatosum","8.1 Invasive non-native/alien species/diseases",national,,
SANTALACEAE,"Phoradendron anamariae","2 Agriculture & aquaculture",regional,present,habitat;occupancy
SANTALACEAE,"Phoradendron anamariae","2.3 Livestock farming & ranching",regional,present,habitat;occupancy
SANTALACEAE,"Phoradendron anamariae","7.1.1 Increase in fire frequency/intensity",regional,present,habitat;occupancy
SANTALACEAE,"Phoradendron anamariae","1.3 Tourism & recreation areas",regional,present,habitat
SANTALACEAE,"Phoradendron dimerostachys","3.2 Mining & quarrying",local,past;present,locality;habitat
SANTALACEAE,"Phoradendron dimerostachys","1.2 Commercial & industrial areas",local,present,habitat
SANTALACEAE,"Phoradendron dimerostachys","2 Agriculture & aquaculture",local,present,habitat
SANTALACEAE,"Phoradendron dimerostachys","2.3.4 Scale Unknown/Unrecorded",local,present,habitat
SANTALACEAE,"Phoradendron dimerostachys","7.1.1 Increase in fire frequency/intensity",regional,past;present;future,habitat
SANTALACEAE,"Phoradendron virens","1.2 Commercial & industrial areas",regional,past;present,habitat
SANTALACEAE,"Phoradendron virens","1.3 Tourism & recreation areas",local,present,habitat
SANTALACEAE,"Phoradendron virens","1.2 Commercial & industrial areas",local,present,habitat
OROBANCHACEAE,"Physocalyx scaberrimus","1.3 Tourism & recreation areas",regional,past;present,habitat
OROBANCHACEAE,"Physocalyx scaberrimus","7.1.1 Increase in fire frequency/intensity",regional,past;present,habitat;occupancy
OROBANCHACEAE,"Physocalyx scaberrimus","3.2 Mining & quarrying",local,past;present,habitat;occupancy
TURNERACEAE,"Piriqueta araguaiana","2 Agriculture & aquaculture",regional,past;present,
TURNERACEAE,"Piriqueta araguaiana","9.3 Agricultural & forestry effluents",regional,past;present,habitat;occupancy;occurrence
TURNERACEAE,"Piriqueta araguaiana","9.3.2 Soil erosion, sedimentation",regional,past;present,
TURNERACEAE,"Piriqueta caiapoensis","2.1.3 Agro-industry farming",regional,past;present,habitat
TURNERACEAE,"Piriqueta caiapoensis","2 Agriculture & aquaculture",regional,present,habitat;occupancy;occurrence
TURNERACEAE,"Piriqueta cristobaliae","2 Agriculture & aquaculture",regional,present,habitat;occupancy
TURNERACEAE,"Piriqueta emasensis","8.1 Invasive non-native/alien species/diseases",regional,present;future,
TURNERACEAE,"Piriqueta emasensis","7.1 Fire & fire suppression",regional,past;present,
TURNERACEAE,"Piriqueta lourteigiae","2.2 Wood & pulp plantations",local,present;future,
TURNERACEAE,"Piriqueta lourteigiae","2.3 Livestock farming & ranching",local,present;future,
BROMELIACEAE,"Pitcairnia curvidens","7.1.1 Increase in fire frequency/intensity",local,present,habitat
BROMELIACEAE,"Pitcairnia curvidens","2.3.4 Scale Unknown/Unrecorded",local,present,habitat
BROMELIACEAE,"Pitcairnia curvidens","1.3 Tourism & recreation areas",local,present,habitat
BROMELIACEAE,"Pitcairnia curvidens","8.1.1 Unspecified species",local,present,habitat
MYRTACEAE,"Plinia nana","2.1.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat;locality
MYRTACEAE,"Plinia nana","2.1.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat;locality
MYRTACEAE,"Plinia nana","3.2 Mining & quarrying",local,past;present,habitat;locality
MYRTACEAE,"Plinia nana","9.4 Garbage & solid waste",local,present,habitat
ACANTHACEAE,"Poikilacanthus bahiensis","7.1.1 Increase in fire frequency/intensity",local,present,"mature individuals"
ACANTHACEAE,"Poikilacanthus bahiensis","11.3 Temperature extremes",local,present;future,habitat
ACANTHACEAE,"Poikilacanthus bahiensis","1.3 Tourism & recreation areas",local,present,"mature individuals"
ACANTHACEAE,"Poikilacanthus bahiensis","3.2 Mining & quarrying",local,present,occupancy;occurrence
FABACEAE,"Poiretia bahiana","7.1.1 Increase in fire frequency/intensity",regional,present,occupancy
FABACEAE,"Poiretia bahiana","1.3 Tourism & recreation areas",regional,present,occupancy
FABACEAE,"Poiretia bahiana","3.2 Mining & quarrying",regional,present,occupancy
FABACEAE,"Poiretia marginata","2 Agriculture & aquaculture",regional,present,habitat
FABACEAE,"Poiretia unifoliolata","8.1.2 Named species",regional,present,occupancy
FABACEAE,"Poiretia unifoliolata","7.1.1 Increase in fire frequency/intensity",regional,present,"occupancy;mature individuals"
FABACEAE,"Poiretia unifoliolata","1.3 Tourism & recreation areas",regional,present,occupancy
FABACEAE,"Poiretia unifoliolata","5.2 Gathering terrestrial plants",regional,present,"mature individuals;occupancy"
FABACEAE,"Poiretia unifoliolata","2.3 Livestock farming & ranching",regional,present,habitat
POLYGALACEAE,"Polygala apparicioi","7.1.1 Increase in fire frequency/intensity",local,past;present;future,habitat;occurrence
POLYGALACEAE,"Polygala apparicioi","8.1.2 Named species",local,past;present;future,habitat
POLYGALACEAE,"Polygala apparicioi","7.1.1 Increase in fire frequency/intensity",local,past;present;future,habitat
POLYGALACEAE,"Polygala juncea","7.1.1 Increase in fire frequency/intensity",local,past;present;future,habitat
POLYGALACEAE,"Polygala patens","2 Agriculture & aquaculture",local,past;present;future,habitat;occurrence
POLYGALACEAE,"Polygala patens","7.1.1 Increase in fire frequency/intensity",local,present;future,
POLYGALACEAE,"Polygala pseudocoriacea","2.3.3 Agro-industry grazing, ranching or farming",local,past;present;future,habitat
POLYGALACEAE,"Polygala suganumae","2 Agriculture & aquaculture",local,past;present;future,habitat;occurrence
POLYGALACEAE,"Polygala suganumae","7.1.1 Increase in fire frequency/intensity",local,present;future,habitat
POLYGALACEAE,"Polygala trifurcata","7.1.1 Increase in fire frequency/intensity",local,past;present;future,habitat
GENTIANACEAE,"Prepusa montana","3.2 Mining & quarrying",regional,past;present;future,habitat;locality;occurrence
GENTIANACEAE,"Prepusa montana","2.1.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat;occurrence
GENTIANACEAE,"Prepusa montana","7.1.1 Increase in fire frequency/intensity",regional,past;present;future,habitat
BURSERACEAE,"Protium dawsonii","7.1.1 Increase in fire frequency/intensity",regional,present,habitat;occupancy
MYRTACEAE,"Psidium firmum","1.3 Tourism & recreation areas",regional,past;present;future,habitat
MYRTACEAE,"Psidium firmum","2.1.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat
MYRTACEAE,"Psidium firmum","2.3.4 Scale Unknown/Unrecorded",regional,past;present;future,
MYRTACEAE,"Psidium firmum","7.1.1 Increase in fire frequency/intensity",local,present,habitat
RUBIACEAE,"Psyllocarpus schwackei","1.3 Tourism & recreation areas",local,past;present;future,habitat
RUBIACEAE,"Psyllocarpus schwackei","2.3.4 Scale Unknown/Unrecorded",local,past;present;future,habitat
RUBIACEAE,"Psyllocarpus schwackei","7.1.1 Increase in fire frequency/intensity",local,present,habitat
RUBIACEAE,"Psyllocarpus schwackei","8.1.1 Unspecified species",local,future,habitat;occupancy;occurrence
RUBIACEAE,"Psyllocarpus schwackei","5.2 Gathering terrestrial plants",local,present,habitat;occurrence
RUBIACEAE,"Psyllocarpus schwackei","1.1 Housing & urban areas",local,present;future,habitat;locality
MALPIGHIACEAE,"Pterandra viridiflora","7.2 Dams & water management/use",local,present;future,habitat;locality;occupancy
MELASTOMATACEAE,"Pterolepis rotundifolia","7.1.1 Increase in fire frequency/intensity",regional,present,habitat;occupancy
MELASTOMATACEAE,"Pterolepis rotundifolia","3.2 Mining & quarrying",regional,past;present;future,locality;habitat;occupancy;occurrence
VOCHYSIACEAE,"Qualea elegans","3.2 Mining & quarrying",regional,past;present,habitat;occurrence
VOCHYSIACEAE,"Qualea elegans","1.1 Housing & urban areas",local,past;present,occurrence;habitat
APOCYNACEAE,"Rauvolfia ligustrina","2.1.4 Scale Unknown/Unrecorded",regional,past,habitat
APOCYNACEAE,"Rauvolfia ligustrina","2.3.4 Scale Unknown/Unrecorded",local,past,habitat
RHABDODENDRACEAE,"Rhabdodendron gardneranum","2.1.3 Agro-industry farming",regional,present;future,habitat;occupancy
POACEAE,"Rheochloa scabrifolia","2.1.3 Agro-industry farming",regional,past;present;future,habitat;occupancy;occurrence;locality
POACEAE,"Rheochloa scabrifolia","2.3.3 Agro-industry grazing, ranching or farming",regional,past;present;future,habitat;occurrence;locality
POACEAE,"Rheochloa scabrifolia","7.1.1 Increase in fire frequency/intensity",regional,past;present;future,habitat
POACEAE,"Rheochloa scabrifolia","8.1.2 Named species",local,present;future,locality;habitat;occupancy;occurrence
CYPERACEAE,"Rhynchospora enmanuelis","1.1 Housing & urban areas",regional,past;present;future,locality;habitat
CYPERACEAE,"Rhynchospora enmanuelis","9.4 Garbage & solid waste",local,present,habitat
CYPERACEAE,"Rhynchospora enmanuelis","9.2.1 Oil spills",local,past,locality;habitat
CYPERACEAE,"Rhynchospora enmanuelis","2.3.3 Agro-industry grazing, ranching or farming",regional,past;present;future,locality;habitat
CYPERACEAE,"Rhynchospora enmanuelis","9.3.3 Herbicides and pesticides",regional,past;present,habitat
CYPERACEAE,"Rhynchospora tenuis","2.1.4 Scale Unknown/Unrecorded",national,past;present;future,habitat;locality
CYPERACEAE,"Rhynchospora tenuis","2.3.4 Scale Unknown/Unrecorded",national,past;present;future,
CONNARACEAE,"Rourea chrysomalla","1.1 Housing & urban areas",local,present,habitat
CONNARACEAE,"Rourea chrysomalla","2.2.2 Agro-industry plantations",regional,present,habitat
CONNARACEAE,"Rourea prancei","2.2.3 Scale Unknown/Unrecorded",local,past,habitat
CONNARACEAE,"Rourea prancei","2.3 Livestock farming & ranching",local,present,habitat
CONNARACEAE,"Rourea prancei","4.1 Roads & railroads",local,past;present,habitat
POACEAE,"Rupichloa acuminata","3.2 Mining & quarrying",regional,past;present;future,locality;habitat;occurrence
POACEAE,"Rupichloa acuminata","2.1 Annual & perennial non-timber crops",regional,past;present;future,habitat;occurrence
POACEAE,"Rupichloa acuminata","7.1.1 Increase in fire frequency/intensity",regional,past;present;future,habitat
POACEAE,"Rupichloa acuminata","1.3 Tourism & recreation areas",local,present;future,habitat;occurrence
POACEAE,"Rupichloa acuminata","4.1 Roads & railroads",local,present;future,habitat;occurrence
ORCHIDACEAE,"Sarcoglottis riocontensis","2.1.3 Agro-industry farming",local,present,habitat;occupancy
OCHNACEAE,"Sauvagesia lanceolata","2.2.2 Agro-industry plantations",local,present,habitat
OCHNACEAE,"Sauvagesia lanceolata","2.3 Livestock farming & ranching",local,present,habitat
OCHNACEAE,"Sauvagesia lanceolata","7.1 Fire & fire suppression",local,present,"habitat;mature individuals"
OCHNACEAE,"Sauvagesia lanceolata","1.3 Tourism & recreation areas",local,present,habitat
OCHNACEAE,"Sauvagesia lanceolata","8.2.2 Named species",local,present,habitat
OCHNACEAE,"Sauvagesia oliveirae","3.2 Mining & quarrying",local,past;present;future,locality;habitat;occurrence
OCHNACEAE,"Sauvagesia oliveirae","7.1.1 Increase in fire frequency/intensity",local,past;present;future,"habitat;mature individuals"
OCHNACEAE,"Sauvagesia oliveirae","1.3 Tourism & recreation areas",local,present;future,habitat;occurrence
OCHNACEAE,"Sauvagesia ribeiroi","3.2 Mining & quarrying",local,past;present,habitat;locality
OCHNACEAE,"Sauvagesia ribeiroi","7.1 Fire & fire suppression",local,present,"habitat;mature individuals"
OCHNACEAE,"Sauvagesia ribeiroi","1.3 Tourism & recreation areas",local,present,habitat
OCHNACEAE,"Sauvagesia ribeiroi","2.2.2 Agro-industry plantations",local,present,habitat
ARALIACEAE,"Schefflera botumirimensis","2.1.4 Scale Unknown/Unrecorded",local,past;present,habitat
ARALIACEAE,"Schefflera botumirimensis","2.3.4 Scale Unknown/Unrecorded",local,past;present,habitat
ARALIACEAE,"Schefflera botumirimensis","7.1.1 Increase in fire frequency/intensity",local,past;present,habitat
ARALIACEAE,"Schefflera cephalantha","7.1.1 Increase in fire frequency/intensity",local,past;present;future,habitat;occurrence
ARALIACEAE,"Schefflera cephalantha","1.1 Housing & urban areas",local,past;present;future,locality;habitat
ARALIACEAE,"Schefflera cephalantha","8.1.2 Named species",local,present;future,habitat
ARALIACEAE,"Schefflera cephalantha","1.3 Tourism & recreation areas",local,past;present;future,locality;habitat
ARALIACEAE,"Schefflera cephalantha","5.2 Gathering terrestrial plants",local,past;present;future,"locality;habitat;mature individuals"
ARALIACEAE,"Schefflera fruticosa","1.3 Tourism & recreation areas",local,past;present;future,locality;habitat
ARALIACEAE,"Schefflera fruticosa","1.1 Housing & urban areas",local,present;future,locality;habitat;occurrence
ARALIACEAE,"Schefflera fruticosa","2.3.2 Small-holder grazing, ranching or farming",local,past;present;future,habitat
ARALIACEAE,"Schefflera fruticosa","3.2 Mining & quarrying",local,past;present;future,habitat;occurrence;locality
ARALIACEAE,"Schefflera lucumoides","3.2 Mining & quarrying",regional,present;future,locality;habitat;occupancy;occurrence
ARALIACEAE,"Schefflera lucumoides","4 Transportation & service corridors",regional,present;future;past,
ARALIACEAE,"Schefflera lucumoides","8.1.2 Named species",regional,past;present;future,habitat
SCHOEPFIACEAE,"Schoepfia velutina","3.2 Mining & quarrying",local,past;present;future,habitat;occupancy
GENTIANACEAE,"Schultesia bahiensis","3.2 Mining & quarrying",local,past;present,locality;habitat
GENTIANACEAE,"Schultesia bahiensis","1.2 Commercial & industrial areas",local,past;present,habitat
GENTIANACEAE,"Schultesia bahiensis","1.3 Tourism & recreation areas",local,present;future,habitat
GENTIANACEAE,"Schultesia crenuliflora","3.2 Mining & quarrying",local,past;present,locality;habitat
GENTIANACEAE,"Schultesia crenuliflora","1.2 Commercial & industrial areas",local,past;present,habitat
GENTIANACEAE,"Schultesia crenuliflora","1.3 Tourism & recreation areas",local,present;future,habitat
GENTIANACEAE,"Schultesia irwiniana","2.3.4 Scale Unknown/Unrecorded",local,past;present,habitat
GENTIANACEAE,"Schultesia irwiniana","2.1.3 Agro-industry farming",local,past;present,habitat;locality
GENTIANACEAE,"Schultesia irwiniana","1.2 Commercial & industrial areas",local,past;present;future,habitat
GENTIANACEAE,"Schultesia irwiniana","7.2 Dams & water management/use",regional,past;present,locality;habitat
GENTIANACEAE,"Schultesia pachyphylla","3.2 Mining & quarrying",local,past;present,locality;habitat
GENTIANACEAE,"Schultesia pachyphylla","1.2 Commercial & industrial areas",local,past;present,habitat
GENTIANACEAE,"Schultesia pachyphylla","2.1 Annual & perennial non-timber crops",local,present,
GENTIANACEAE,"Schultesia pachyphylla","7.1.1 Increase in fire frequency/intensity",local,past;present;future,habitat
GENTIANACEAE,"Schultesia pachyphylla","1.3 Tourism & recreation areas",local,present,habitat
GENTIANACEAE,"Schultesia piresiana","2.3.4 Scale Unknown/Unrecorded",local,past;present,habitat
GENTIANACEAE,"Schultesia piresiana","2.1.3 Agro-industry farming",local,past;present,locality;habitat
GENTIANACEAE,"Schultesia piresiana","1.2 Commercial & industrial areas",local,past;present,habitat;locality
GENTIANACEAE,"Schultesia piresiana","7.2 Dams & water management/use",regional,present,locality;habitat
GENTIANACEAE,"Schultesia piresiana","3.2 Mining & quarrying",local,past,locality;habitat
GENTIANACEAE,"Schultesia sucreana","5.2.2 Unintentional effects (species being assessed is not the target)",regional,past;present,
GENTIANACEAE,"Schultesia sucreana","2.1.4 Scale Unknown/Unrecorded",local,past;present,habitat;locality
GENTIANACEAE,"Schultesia sucreana","2.3.4 Scale Unknown/Unrecorded",local,past;present,habitat
GENTIANACEAE,"Schultesia sucreana","1.2 Commercial & industrial areas",local,past;present,habitat
GENTIANACEAE,"Schultesia sucreana","1.3 Tourism & recreation areas",local,future,habitat
CYPERACEAE,"Scleria cuyabensis","1.3 Tourism & recreation areas",regional,past;present,habitat
CYPERACEAE,"Scleria cuyabensis","2.3.4 Scale Unknown/Unrecorded",regional,,
CYPERACEAE,"Scleria cuyabensis","3.2 Mining & quarrying",regional,,
CYPERACEAE,"Scleria cuyabensis","8.1.2 Named species",regional,present,habitat;occupancy
CYPERACEAE,"Scleria cuyabensis","7.1.1 Increase in fire frequency/intensity",local,present,habitat
SOLANACEAE,"Solanum eitenii","2 Agriculture & aquaculture",regional,present;future,habitat;occupancy
POACEAE,"Sporobolus hians","1.2 Commercial & industrial areas",regional,present;future,habitat;occurrence
POACEAE,"Sporobolus hians","2.1.3 Agro-industry farming",local,present,habitat
POACEAE,"Sporobolus hians","2.3.3 Agro-industry grazing, ranching or farming",local,present,habitat
POACEAE,"Sporobolus paucifolius","2.1.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat;occurrence
POACEAE,"Sporobolus paucifolius","2.3.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat
POACEAE,"Sporobolus paucifolius","3.2 Mining & quarrying",local,past;present,habitat
POACEAE,"Sporobolus paucifolius","1.3 Tourism & recreation areas",regional,past;present;future,habitat;occurrence
POACEAE,"Sporobolus paucifolius","8.1.2 Named species",regional,present;future,habitat;occupancy;occurrence
POACEAE,"Sporobolus paucifolius","7.1.1 Increase in fire frequency/intensity",regional,past;present;future,habitat
POACEAE,"Sporobolus paucifolius","4.1 Roads & railroads",local,present;future,habitat;occurrence
VERBENACEAE,"Stachytarpheta ajugifolia","5.3 Logging & wood harvesting",local,past,habitat
VERBENACEAE,"Stachytarpheta ajugifolia","3.2 Mining & quarrying",local,past;present,habitat
VERBENACEAE,"Stachytarpheta bicolor","2.3.3 Agro-industry grazing, ranching or farming",local,present,habitat
VERBENACEAE,"Stachytarpheta discolor","2.3 Livestock farming & ranching",local,present,habitat
VERBENACEAE,"Stachytarpheta froesii","3.2 Mining & quarrying",local,past,habitat
VERBENACEAE,"Stachytarpheta froesii","2.3 Livestock farming & ranching",local,present,habitat
VERBENACEAE,"Stachytarpheta froesii","2.2.2 Agro-industry plantations",local,present,habitat
VERBENACEAE,"Stachytarpheta froesii","1.3 Tourism & recreation areas",local,present,habitat
VERBENACEAE,"Stachytarpheta galactea","3.2 Mining & quarrying",local,present,
VERBENACEAE,"Stachytarpheta integrifolia","8.1.2 Named species",local,present,habitat
VERBENACEAE,"Stachytarpheta integrifolia","2 Agriculture & aquaculture",local,present,habitat
VERBENACEAE,"Stachytarpheta integrifolia","3.2 Mining & quarrying",local,past;present;future,habitat
VERBENACEAE,"Stachytarpheta itambensis","2.3 Livestock farming & ranching",local,past,habitat
VERBENACEAE,"Stachytarpheta itambensis","7.1.1 Increase in fire frequency/intensity",local,present,habitat
VERBENACEAE,"Stachytarpheta itambensis","2.2.2 Agro-industry plantations",local,past;present,habitat
VERBENACEAE,"Stachytarpheta itambensis","3.2 Mining & quarrying",local,past,
VERBENACEAE,"Stachytarpheta itambensis","5.2 Gathering terrestrial plants",local,present,"mature individuals"
VERBENACEAE,"Stachytarpheta lacunosa","3.2 Mining & quarrying",local,present,habitat
VERBENACEAE,"Stachytarpheta lacunosa","2.2.2 Agro-industry plantations",local,present,habitat
VERBENACEAE,"Stachytarpheta lychnitis","2.1.3 Agro-industry farming",local,past;present,habitat
VERBENACEAE,"Stachytarpheta monachinoi","5.2 Gathering terrestrial plants",local,present,
VERBENACEAE,"Stachytarpheta monachinoi","2.2.2 Agro-industry plantations",local,present,habitat
VERBENACEAE,"Stachytarpheta monachinoi","2.3 Livestock farming & ranching",local,present,habitat
VERBENACEAE,"Stachytarpheta pohliana","8.1.2 Named species",local,present,habitat
VERBENACEAE,"Stachytarpheta pohliana","7.1 Fire & fire suppression",local,present,"habitat;mature individuals"
VERBENACEAE,"Stachytarpheta pohliana","1.3 Tourism & recreation areas",local,present,habitat
VERBENACEAE,"Stachytarpheta pohliana","2.3 Livestock farming & ranching",local,present,habitat
RUBIACEAE,"Staelia tocantinsiana","1.3 Tourism & recreation areas",local,past;present;future,habitat
RUBIACEAE,"Staelia tocantinsiana","3.2 Mining & quarrying",local,past;present;future,habitat
RUBIACEAE,"Staelia tocantinsiana","2.3.3 Agro-industry grazing, ranching or farming",local,past;present;future,habitat
RUBIACEAE,"Staelia tocantinsiana","2.1.4 Scale Unknown/Unrecorded",local,past;present;future,habitat
RUBIACEAE,"Staelia tocantinsiana","2.2.2 Agro-industry plantations",regional,present,habitat
ACANTHACEAE,"Staurogyne minarum","3.2 Mining & quarrying",regional,present;future,habitat
ACANTHACEAE,"Staurogyne minarum","5.3.2 Intentional use: large scale (species being assessed is the target) [harvest]",regional,present,
ACANTHACEAE,"Staurogyne minarum","8.1 Invasive non-native/alien species/diseases",regional,present,occupancy;occurrence
ACANTHACEAE,"Staurogyne minarum","1.3 Tourism & recreation areas",regional,present,
ACANTHACEAE,"Stenandrium goiasense","2 Agriculture & aquaculture",local,present,
ACANTHACEAE,"Stenandrium irwinii","2 Agriculture & aquaculture",regional,present,habitat
ACANTHACEAE,"Stenandrium irwinii","7.1.1 Increase in fire frequency/intensity",regional,present,"mature individuals"
ACANTHACEAE,"Stenandrium irwinii","8.1 Invasive non-native/alien species/diseases",regional,present,occupancy;habitat
ACANTHACEAE,"Stenandrium irwinii","1.3 Tourism & recreation areas",regional,present,habitat;occupancy;occurrence
ACANTHACEAE,"Stenandrium irwinii","2.3 Livestock farming & ranching",regional,present,habitat
ACANTHACEAE,"Stenandrium irwinii","3.2 Mining & quarrying",regional,past;present,habitat;occupancy;occurrence
ASTERACEAE,"Stenophalium heringeri","2.1.4 Scale Unknown/Unrecorded",regional,past;present,habitat
ASTERACEAE,"Stenophalium heringeri","2.3.4 Scale Unknown/Unrecorded",regional,past;present,
ASTERACEAE,"Stenophalium heringeri","8.1.2 Named species",regional,past;present,habitat
ASTERACEAE,"Stevia resinosa","2.1.4 Scale Unknown/Unrecorded",regional,past;present,habitat
ASTERACEAE,"Stevia resinosa","2.3.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat
ASTERACEAE,"Stevia resinosa","4.1 Roads & railroads",regional,past;present,habitat
ASTERACEAE,"Stevia resinosa","8.1.1 Unspecified species",regional,past;present,habitat
POACEAE,"Streptostachys lanciflora","3.2 Mining & quarrying",regional,past;present;future,habitat;locality;occurrence
POACEAE,"Streptostachys lanciflora","2.1 Annual & perennial non-timber crops",regional,past;present;future,habitat;occurrence
POACEAE,"Streptostachys lanciflora","1.3 Tourism & recreation areas",regional,present;future,habitat;occurrence
POACEAE,"Streptostachys lanciflora","7.1.1 Increase in fire frequency/intensity",regional,past;present;future,habitat
POACEAE,"Streptostachys lanciflora","2.3.3 Agro-industry grazing, ranching or farming",regional,past;present;future,habitat;occurrence
LORANTHACEAE,"Struthanthus microstylus","2.1.3 Agro-industry farming",regional,past;present;future,locality;habitat;occurrence
LORANTHACEAE,"Struthanthus microstylus","2.3.3 Agro-industry grazing, ranching or farming",regional,present;past;future,habitat
LORANTHACEAE,"Struthanthus microstylus","3.2 Mining & quarrying",regional,past;present;future,locality;habitat;occurrence
LORANTHACEAE,"Struthanthus microstylus","2.2 Wood & pulp plantations",regional,present;future,habitat;occurrence
LORANTHACEAE,"Struthanthus planaltinae","3.2 Mining & quarrying",regional,past;present;future,habitat;locality
LORANTHACEAE,"Struthanthus planaltinae","1.1 Housing & urban areas",regional,past;present;future,
LORANTHACEAE,"Struthanthus planaltinae","2.1.3 Agro-industry farming",regional,past;present;future,
LORANTHACEAE,"Struthanthus planaltinae","2.3.3 Agro-industry grazing, ranching or farming",regional,past;present;future,
LORANTHACEAE,"Struthanthus pusillifolius","1.1 Housing & urban areas",local,past;present;future,
LORANTHACEAE,"Struthanthus pusillifolius","2.1 Annual & perennial non-timber crops",regional,past;present;future,
LORANTHACEAE,"Struthanthus pusillifolius","7.1 Fire & fire suppression",local,past;present;future,
LORANTHACEAE,"Struthanthus pusillifolius","2.3.4 Scale Unknown/Unrecorded",regional,past;present;future,
LORANTHACEAE,"Struthanthus pusillifolius","1.3 Tourism & recreation areas",local,past;present;future,
LORANTHACEAE,"Struthanthus pusillifolius","8.1 Invasive non-native/alien species/diseases",local,past;present;future,
LORANTHACEAE,"Struthanthus rufo-furfuraceus","2.1.3 Agro-industry farming",regional,past;present;future,locality;habitat
