"Familia";"Nome";"Analise";"Avaliação";"Categoria";"Criterio"
"LOGANIACEAE";"Strychnos bicolor";"done";"published";"LC";""
"LOGANIACEAE";"Strychnos gardneri";"done";"published";"LC";""
"LOGANIACEAE";"Strychnos nigricans";"done";"published";"LC";""
"LOGANIACEAE";"Strychnos rubiginosa";"done";"published";"LC";""
"LOGANIACEAE";"Strychnos trinervis";"done";"published";"LC";""
"LYCOPODIACEAE";"Huperzia biformis";"done";"published";"LC";""
"LYCOPODIACEAE";"Huperzia catharinae";"done";"published";"DD";""
"LYCOPODIACEAE";"Huperzia christii";"done";"published";"EN";"B2ab(iii)"
"LYCOPODIACEAE";"Huperzia flexibilis";"done";"published";"LC";""
"LYCOPODIACEAE";"Huperzia fontinaloides";"done";"published";"LC";""
"LYCOPODIACEAE";"Huperzia hemleri";"done";"published";"CR";"B2ab(iii)"
"LYCOPODIACEAE";"Huperzia hexasticha";"done";"published";"LC";""
"LYCOPODIACEAE";"Huperzia itambensis";"done";"published";"EN";"B1ab(iii)"
"LYCOPODIACEAE";"Huperzia martii";"done";"published";"EN";"B2ab(iii)"
"LYCOPODIACEAE";"Huperzia mollicoma";"done";"published";"EN";"B2ab(iii)"
"LYCOPODIACEAE";"Huperzia mooreana";"done";"published";"EN";"B2ab(iii)"
"LYCOPODIACEAE";"Huperzia nuda";"done";"published";"EN";"B2ab(iii)"
"LYCOPODIACEAE";"Huperzia quadrifariata";"done";"published";"LC";""
"LYCOPODIACEAE";"Huperzia regnellii";"done";"published";"CR";"A2c;B2ab(iii,v)"
"LYCOPODIACEAE";"Huperzia rubra";"done";"published";"CR";"A2b;B2ab(ii,iii,iv,v)"
"LYCOPODIACEAE";"Huperzia sellowiana";"done";"published";"VU";"B1ab(iii)"
"LYCOPODIACEAE";"Huperzia taxifolia";"done";"published";"EN";"B2b(iii)"
"LYCOPODIACEAE";"Huperzia treitubensis";"done";"published";"CR";"B1ab(iii)"
"LYCOPODIACEAE";"Lycopodiella benjaminiana";"done";"published";"EN";"B2ab(iii)"
"LYCOPODIACEAE";"Lycopodiella bradei";"done";"published";"EN";"B2ab(iii)"
"LYCOPODIACEAE";"Lycopodium jussiaei";"done";"published";"EN";"B2ab(iii)"
"LYTHRACEAE";"Cuphea acinifolia";"done";"published";"LC";""
"LYTHRACEAE";"Cuphea adenophylla";"done";"published";"CR";"B2ab(iii)"
"LYTHRACEAE";"Cuphea aperta";"done";"published";"LC";""
"LYTHRACEAE";"Cuphea arenarioides";"done";"published";"VU";"D2"
"LYTHRACEAE";"Cuphea bahiensis";"done";"published";"EN";"B2ab(iii)"
"LYTHRACEAE";"Cuphea cipoensis";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"LYTHRACEAE";"Cuphea cuiabensis";"done";"published";"EN";"B2ab(iii)"
"LYTHRACEAE";"Cuphea glaziovii";"done";"published";"EN";"B2ab(i,ii,iii)"
"LYTHRACEAE";"Cuphea lindmaniana";"done";"published";"EN";"B2b(i,ii,iii)c(ii,iv)"
"LYTHRACEAE";"Cuphea lutescens";"done";"published";"LC";""
"LYTHRACEAE";"Cuphea melvilla";"done";"published";"LC";""
"LYTHRACEAE";"Cuphea repens";"done";"published";"LC";""
"LYTHRACEAE";"Cuphea rubro-virens";"done";"published";"CR";"B1ab(i,ii,iii)"
"LYTHRACEAE";"Cuphea teleandra";"done";"published";"CR";"B1ab(i,iii)"
"LYTHRACEAE";"Cuphea linarioides";"done";"published";"LC";""
"LYTHRACEAE";"Diplusodon aggregatifolius";"done";"published";"EN";"B2ab(i,ii,iii)"
"LYTHRACEAE";"Diplusodon argyrophyllus";"done";"published";"CR";"B1ab(i,ii,iii)"
"LYTHRACEAE";"Diplusodon ericoides";"done";"published";"CR";"B1ab(i,ii,iii)"
"LYTHRACEAE";"Diplusodon glaziovii";"done";"published";"CR";"B2ab(iii)"
"LYTHRACEAE";"Diplusodon gracilis";"done";"published";"CR";"B2ab(i,ii,iii)"
"LYTHRACEAE";"Diplusodon hatschbachii";"done";"published";"VU";"D2"
"LYTHRACEAE";"Diplusodon kielmeyeroides";"done";"published";"DD";""
"LYTHRACEAE";"Diplusodon minasensis";"done";"published";"EN";"B1ab(i,ii,iii)+2ab(i,ii,iii)"
"LYTHRACEAE";"Diplusodon orbicularis";"done";"published";"VU";"D2"
"LYTHRACEAE";"Diplusodon ovatus";"done";"published";"EN";"B2ab(i,ii,iii)"
"LYTHRACEAE";"Diplusodon panniculatus";"done";"published";"CR";"B1ab(i,ii,iii)"
"LYTHRACEAE";"Diplusodon retroimbricatus";"done";"published";"CR";"B2ab(i,ii,iii)"
"LYTHRACEAE";"Diplusodon vidalii";"done";"published";"DD";""
"LYTHRACEAE";"Diplusodon villosissimus";"done";"published";"VU";"B2ab(i,ii,iii,iv)"
"LYTHRACEAE";"Lafoensia nummularifolia";"done";"published";"VU";"B1ab(i,ii,iii)"
"LYTHRACEAE";"Lafoensia pacari";"done";"published";"LC";""
"LYTHRACEAE";"Lafoensia vandelliana subsp. replicata";"done";"published";"DD";""
"LYTHRACEAE";"Physocalymma scaberrimum";"done";"published";"LC";""
"MAGNOLIACEAE";"Magnolia ovata";"done";"published";"LC";""
"MALPIGHIACEAE";"Diplopterys sepium";"done";"published";"EN";"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)"
"MALPIGHIACEAE";"Diplopterys virgultosa";"done";"published";"LC";""
"MALPIGHIACEAE";"Aspicarpa harleyi";"done";"published";"NT";""
"MALPIGHIACEAE";"Banisteriopsis andersonii";"done";"published";"VU";"B1ab(i,ii,iii)+2ab(i,ii,iii)"
"MALPIGHIACEAE";"Banisteriopsis basifixa";"done";"published";"VU";"B1ab(i,ii,iii)+2ab(i,ii,iii)"
"MALPIGHIACEAE";"Banisteriopsis cipoensis";"done";"published";"EN";"B2ab(ii,iii,iv)"
"MALPIGHIACEAE";"Banisteriopsis hatschbachii";"done";"published";"EN";"B1ab(i,ii,iii)c(ii,iv)+2ab(i,ii,iii)c(ii,iv)"
"MALPIGHIACEAE";"Banisteriopsis hirsuta";"done";"published";"EN";"B1ab(i,ii,iii)c(ii,iv)+2ab(i,ii,iii)c(ii,iv)"
"MALPIGHIACEAE";"Banisteriopsis magdalenensis";"done";"published";"EN";"B1ab(i,iii,iv)"
"MALPIGHIACEAE";"Banisteriopsis parviflora";"done";"published";"NT";""
"MALPIGHIACEAE";"Banisteriopsis pseudojanusia";"done";"published";"CR";"B2ab(ii,iii)"
"MALPIGHIACEAE";"Banisteriopsis sellowiana";"done";"published";"VU";"D2"
"MALPIGHIACEAE";"Barnebya dispar";"done";"published";"NT";""
"MALPIGHIACEAE";"Bunchosia acuminata";"done";"published";"NT";""
"MALPIGHIACEAE";"Bunchosia itacarensis";"done";"published";"CR";"B2ab(ii,iii,iv)"
"MALPIGHIACEAE";"Bunchosia macilenta";"done";"published";"VU";"D2"
"MALPIGHIACEAE";"Bunchosia maritima";"done";"published";"LC";""
"MALPIGHIACEAE";"Bunchosia pallescens";"done";"published";"LC";""
"MALPIGHIACEAE";"Bunchosia pernambucana";"done";"published";"EN";"B1ab(i,ii,iii)+2ab(i,ii,iii)"
"MALPIGHIACEAE";"Byrsonima alvimii";"done";"published";"VU";"B1ab(i,ii,iii)+2ab(i,ii,iii)"
"MALPIGHIACEAE";"Byrsonima bahiana";"done";"published";"NT";""
"MALPIGHIACEAE";"Byrsonima blanchetiana";"done";"published";"LC";""
"MALPIGHIACEAE";"Byrsonima brachybotrya";"done";"published";"VU";"B1ab(i,ii,iii)+2ab(i,ii,iii)"
"MALPIGHIACEAE";"Byrsonima cacaophila";"done";"published";"NT";""
"MALPIGHIACEAE";"Byrsonima cipoensis";"done";"published";"EN";"B1b(i,ii,iii)+2b(i,ii,iii)c(ii,iv)"
"MALPIGHIACEAE";"Byrsonima coccolobifolia";"done";"published";"LC";""
"MALPIGHIACEAE";"Byrsonima fonsecae";"done";"published";"CR";"B2ab(ii,iii)"
"MALPIGHIACEAE";"Byrsonima japurensis";"done";"published";"LC";""
"MALPIGHIACEAE";"Byrsonima lanulosa";"done";"published";"EN";"B1ab(i,ii,iii)+2ab(i,ii,iii)"
"MALPIGHIACEAE";"Byrsonima macrophylla";"done";"published";"NT";""
"MALPIGHIACEAE";"Byrsonima microphylla";"done";"published";"EN";"B2ab(ii,iii)"
"MALPIGHIACEAE";"Byrsonima morii";"done";"published";"NT";""
"MALPIGHIACEAE";"Byrsonima onishiana";"done";"published";"EN";"B1ab(i,ii,iii)+2ab(i,ii,iii)"
"MALPIGHIACEAE";"Byrsonima rigida";"done";"published";"LC";""
"MALPIGHIACEAE";"Byrsonima variabilis";"done";"published";"LC";""
"MALPIGHIACEAE";"Camarea affinis";"done";"published";"LC";""
"MALPIGHIACEAE";"Camarea axillaris";"done";"published";"LC";""
"MALPIGHIACEAE";"Camarea elongata";"done";"published";"VU";"B1ab(i,ii,iii)+2ab(i,ii,iii)"
"MALPIGHIACEAE";"Camarea ericoides";"done";"published";"LC";""
"MALPIGHIACEAE";"Camarea hirsuta";"done";"published";"LC";""
"MALPIGHIACEAE";"Camarea humifusa";"done";"published";"EN";"B1ab(i,ii,iii)+2ab(i,ii,iii)"
"MALPIGHIACEAE";"Camarea linearifolia";"done";"published";"CR";"B1ab(i,ii,iii)+2ab(i,ii,iii)"
"MALPIGHIACEAE";"Carolus chlorocarpus";"done";"published";"LC";""
"MALPIGHIACEAE";"Diplopterys amplectens";"done";"published";"NT";""
"MALPIGHIACEAE";"Diplopterys cachimbensis";"done";"published";"NT";""
"MALPIGHIACEAE";"Diplopterys patula";"done";"published";"NT";""
"MALPIGHIACEAE";"Heladena multiflora";"done";"published";"EN";"B2ab(ii,iii)"
"MALPIGHIACEAE";"Heteropterys admirabilis";"done";"published";"EN";"B1ab(i,ii,iii)+2ab(i,ii,iii)"
"MALPIGHIACEAE";"Heteropterys aliciae";"done";"published";"CR";"B2ab(ii,iii)"
"MALPIGHIACEAE";"Heteropterys alternifolia";"done";"published";"LC";""
"MALPIGHIACEAE";"Heteropterys bahiensis";"done";"published";"CR";"B2ab(ii,iii,iv)"
"MALPIGHIACEAE";"Heteropterys bicolor";"done";"published";"LC";""
"MALPIGHIACEAE";"Heteropterys brasiliensis";"done";"published";"EN";"B1ab(i,ii,iii)+2ab(i,ii,iii)"
"MALPIGHIACEAE";"Heteropterys bullata";"done";"published";"EN";"B1ab(i,ii,iii)+2ab(i,ii,iii)"
"MALPIGHIACEAE";"Heteropterys capixaba";"done";"published";"EN";"B1ab(i,iii)"
"MALPIGHIACEAE";"Heteropterys conformis";"done";"published";"CR";"B1ab(i,ii,iii)+2ab(i,ii,iii)"
"MALPIGHIACEAE";"Heteropterys crinigera";"done";"published";"VU";"B1ab(i,ii,iii)"
"MALPIGHIACEAE";"Heteropterys dusenii";"done";"published";"VU";"D2"
"MALPIGHIACEAE";"Heteropterys fragilis";"done";"published";"EN";"B1ab(i,ii,iii)+2ab(i,ii,iii)"
"MALPIGHIACEAE";"Heteropterys hatschbachii";"done";"published";"CR";"B2ab(i,ii,iii)"
"MALPIGHIACEAE";"Heteropterys marginata";"done";"published";"EN";"B1ab(i,ii,iii)+2ab(i,ii,iii)"
"MALPIGHIACEAE";"Heteropterys megaptera";"done";"published";"EN";"B2ab(i,ii,iii)"
"MALPIGHIACEAE";"Heteropterys oberdanii";"done";"published";"VU";"B1ab(i,ii,iii)+2b(i,ii,iii)"
"MALPIGHIACEAE";"Heteropterys occhionii";"done";"published";"CR";"B2ab(ii,iii)"
"MALPIGHIACEAE";"Heteropterys patens";"done";"published";"NT";""
"MALPIGHIACEAE";"Heteropterys pauciflora";"done";"published";"LC";""
"MALPIGHIACEAE";"Heteropterys perplexa";"done";"published";"LC";""
"MALPIGHIACEAE";"Heteropterys sanctorum";"done";"published";"CR";"B1ab(i,ii,iii)"
"MALPIGHIACEAE";"Heteropterys ternstroemiifolia";"done";"published";"EN";"B1ab(i,ii,iii)+2ab(i,ii,iii)"
"MALPIGHIACEAE";"Heteropterys thyrsoidea";"done";"published";"EN";"B1ab(i,ii,iii)+2ab(i,ii,iii)"
"MALPIGHIACEAE";"Heteropterys trigoniifolia";"done";"published";"LC";""
"MALPIGHIACEAE";"Hiraea bullata";"done";"published";"VU";"D2"
"MALPIGHIACEAE";"Hiraea cuiabensis";"done";"published";"LC";""
"MALPIGHIACEAE";"Hiraea cuneata";"done";"published";"LC";""
"MALPIGHIACEAE";"Hiraea wiedeana";"done";"published";"EN";"B1ab(i,ii,iii)+2ab(i,ii,iii)"
"MALPIGHIACEAE";"Janusia occhionii";"done";"published";"EN";"B2ab(ii,iii,iv)"
"MALPIGHIACEAE";"Janusia schwannioides";"done";"published";"EN";"B2ab(i,ii,iii)"
"MALPIGHIACEAE";"Lophopterys floribunda";"done";"published";"LC";""
"MALPIGHIACEAE";"Mezia araujoi";"done";"published";"EN";"B2ab(i,ii,iii)"
"MALPIGHIACEAE";"Niedenzuella poeppigiana";"done";"published";"LC";""
"MALPIGHIACEAE";"Peixotoa adenopoda";"done";"published";"EN";"B2ab(i,ii,iii,iv)"
"MALPIGHIACEAE";"Peixotoa andersonii";"done";"published";"CR";"B2ab(i,ii,iii)"
"MALPIGHIACEAE";"Peixotoa bahiana";"done";"published";"CR";"A2c"
"MALPIGHIACEAE";"Peixotoa barnebyi";"done";"published";"EN";"B1ab(i,ii,iii)+2ab(i,ii,iii)"
"MALPIGHIACEAE";"Peixotoa catarinensis";"done";"published";"EN";"B1ab(i,ii,iii)+2ab(i,ii,iii)"
"MALPIGHIACEAE";"Peixotoa cipoana";"done";"published";"EN";"B1ab(i,ii,iii)+2ab(i,ii,iii)"
"MALPIGHIACEAE";"Peixotoa glabra";"done";"published";"LC";""
"MALPIGHIACEAE";"Peixotoa jussieuana";"done";"published";"LC";""
"MALPIGHIACEAE";"Peixotoa psilophylla";"done";"published";"VU";"B1ab(i,ii,iii)+2ab(i,ii,iii)"
"MALPIGHIACEAE";"Peregrina linearifolia";"done";"published";"VU";"D2"
"MALPIGHIACEAE";"Pterandra andersonii";"done";"published";"DD";""
"MALPIGHIACEAE";"Pterandra pyroidea";"done";"published";"LC";""
"MALPIGHIACEAE";"Stigmaphyllon angustilobum";"done";"published";"LC";""
"MALPIGHIACEAE";"Stigmaphyllon bradei";"done";"published";"CR";"B2ab(i,ii,iii,iv)"
"MALPIGHIACEAE";"Stigmaphyllon carautae";"done";"published";"CR";"B2ab(i,ii,iii)"
"MALPIGHIACEAE";"Stigmaphyllon crenatum";"done";"published";"EN";"B1ab(i,ii,iii)+2ab(i,ii,iii)"
"MALPIGHIACEAE";"Stigmaphyllon glabrum";"done";"published";"CR";"B1ab(i,ii,iii)"
"MALPIGHIACEAE";"Stigmaphyllon harleyi";"done";"published";"EN";"B1ab(i,ii,iii)+2ab(i,ii,iii)"
"MALPIGHIACEAE";"Stigmaphyllon hatschbachii";"done";"published";"DD";""
"MALPIGHIACEAE";"Stigmaphyllon macedoanum";"done";"published";"CR";"B2ab(i,ii,iii)"
"MALPIGHIACEAE";"Stigmaphyllon mattogrossense";"done";"published";"CR";"B2ab(ii,iii)"
"MALPIGHIACEAE";"Stigmaphyllon vitifolium";"done";"published";"CR";"B1ab(i,iii)"
"MALPIGHIACEAE";"Tetrapterys cordifolia";"done";"published";"DD";""
"MALPIGHIACEAE";"Tetrapterys microphylla";"done";"published";"LC";""
"MALPIGHIACEAE";"Thryallis brachystachys";"done";"published";"LC";""
"MALPIGHIACEAE";"Thryallis laburnum";"done";"published";"VU";"B1ab(i,ii,iii)+2ab(i,ii,iii)"
"MALPIGHIACEAE";"Thryallis parviflora";"done";"published";"EN";"B1ab(i,ii,iii)+2ab(i,ii,iii)"
"MALVACEAE";"Abutilon anodoides";"done";"published";"CR";"B1ab(i,iii)"
"MALVACEAE";"Abutilon costicalyx";"done";"published";"LC";""
"MALVACEAE";"Abutilon monteiroi";"done";"published";"DD";""
"MALVACEAE";"Abutilon nigricans";"done";"published";"CR";"B2ab(ii,iii,iv)"
"MALVACEAE";"Abutilon venosum";"done";"published";"DD";""
"MALVACEAE";"Akrosida macrophylla";"done";"published";"DD";""
"MALVACEAE";"Calyculogygas uruguayensis";"done";"published";"EN";"B1ab(i,iii,iv)"
"MALVACEAE";"Calyptraemalva catharinensis";"done";"published";"EN";"B1ab(i,ii,iii,iv)"
"MALVACEAE";"Cavanillesia umbellata";"done";"published";"LC";""
"MALVACEAE";"Cienfuegosia drummondii";"done";"published";"DD";""
"MALVACEAE";"Cienfuegosia sulfurea";"done";"published";"DD";""
"MALVACEAE";"Eriotheca pubescens";"done";"published";"LC";""
"MALVACEAE";"Gaya domingensis";"done";"published";"LC";""
"MALVACEAE";"Gaya guerkeana";"done";"published";"LC";""
"MALVACEAE";"Gaya pilosa";"done";"published";"LC";""
"MALVACEAE";"Herissantia nemoralis";"done";"published";"LC";""
"MALVACEAE";"Hibiscus bifurcatus";"done";"published";"LC";""
"MALVACEAE";"Hibiscus diversifolius";"done";"published";"LC";""
"MALVACEAE";"Hibiscus furcellatus";"done";"published";"LC";""
"MALVACEAE";"Hibiscus sororius";"done";"published";"LC";""
"MALVACEAE";"Hochreutinera hasslerana";"done";"published";"EN";"B2ab(i,ii,iii)"
"MALVACEAE";"Krapovickasia urticifolia";"done";"published";"LC";""
"MALVACEAE";"Malachra radiata";"done";"published";"LC";""
"MALVACEAE";"Malvastrum americanum";"done";"published";"LC";""
"MALVACEAE";"Monteiroa bullata";"done";"published";"LC";""
"MALVACEAE";"Monteiroa ptarmicifolia";"done";"published";"LC";""
"MALVACEAE";"Monteiroa smithii";"done";"published";"EN";"B1ab(i,ii,iii)+2ab(i,ii,iii)"
"MALVACEAE";"Pavonia almasana";"done";"published";"EN";"B1ab(i,ii,iii)+2ab(i,ii,iii)"
"MALVACEAE";"Pavonia alnifolia";"done";"published";"DD";""
"MALVACEAE";"Pavonia biflora";"done";"published";"LC";""
"MALVACEAE";"Pavonia distinguenda";"done";"published";"LC";""
"MALVACEAE";"Pavonia garckeana";"done";"published";"LC";""
"MALVACEAE";"Pavonia grazielae";"done";"published";"VU";"D2"
"MALVACEAE";"Pavonia hastata";"done";"published";"LC";""
"MALVACEAE";"Pavonia hatschbachii";"done";"published";"EN";"B1ab(i,ii,iii)"
"MALVACEAE";"Pavonia hexaphylla";"done";"published";"LC";""
"MALVACEAE";"Pavonia kleinii";"done";"published";"DD";""
"MALVACEAE";"Pavonia lanata";"done";"published";"LC";""
"MALVACEAE";"Pavonia multiflora";"done";"published";"LC";""
"MALVACEAE";"Pavonia reticulata";"done";"published";"LC";""
"MALVACEAE";"Pavonia spiciformis";"done";"published";"EN";"B1ab(i,iii)+2ab(i,iii)"
"MALVACEAE";"Pavonia tricalycaris";"done";"published";"DD";""
"MALVACEAE";"Pseudobombax grandiflorum";"done";"published";"LC";""
"MALVACEAE";"Pseudobombax marginatum";"done";"published";"LC";""
"MALVACEAE";"Pseudobombax tomentosum";"done";"published";"LC";""
"MALVACEAE";"Rhynchosida physocalyx";"done";"published";"DD";""
"MALVACEAE";"Sida rufescens";"done";"published";"LC";""
"MALVACEAE";"Spirotheca rivieri";"done";"published";"LC";""
"MALVACEAE";"Byttneria implacabilis";"done";"published";"DD";""
"MALVACEAE";"Byttneria oblongata";"done";"published";"LC";""
"MALVACEAE";"Byttneria scabra";"done";"published";"LC";""
"MALVACEAE";"Luehea conwentzii";"done";"published";"LC";""
"MALVACEAE";"Triumfetta grandiflora";"done";"published";"LC";""
"MALVACEAE";"Waltheria communis";"done";"published";"LC";""
"MARANTACEAE";"Calathea aemula";"done";"published";"NT";""
"MARANTACEAE";"Calathea bella";"done";"published";"DD";""
"MARANTACEAE";"Calathea brasiliensis";"done";"published";"LC";""
"MARANTACEAE";"Calathea cylindrica";"done";"published";"LC";""
"MARANTACEAE";"Calathea fatimae";"done";"published";"DD";""
"MARANTACEAE";"Calathea longibracteata";"done";"published";"LC";""
"MARANTACEAE";"Calathea monophylla";"done";"published";"LC";""
"MARANTACEAE";"Calathea sciuroides";"done";"published";"LC";""
"MARANTACEAE";"Calathea singularis";"done";"published";"DD";""
"MARANTACEAE";"Calathea tuberosa";"done";"published";"EN";"B1ab(iii)"
"MARANTACEAE";"Calathea widgrenii";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"MARANTACEAE";"Calathea wiotii";"done";"published";"DD";""
"MARANTACEAE";"Calathea zebrina";"done";"published";"LC";""
"MARANTACEAE";"Ischnosiphon gracilis";"done";"published";"LC";""
"MARANTACEAE";"Ischnosiphon ovatus";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"MARANTACEAE";"Maranta bicolor";"done";"published";"LC";""
"MARANTACEAE";"Maranta subterranea";"done";"published";"VU";"B1ab(iii)+2ab(iii)"
"MARANTACEAE";"Maranta zingiberina";"done";"published";"LC";""
"MARANTACEAE";"Monotagma plurispicatum";"done";"published";"LC";""
"MARANTACEAE";"Saranthe composita";"done";"published";"VU";"B1ab(iii)"
"MARANTACEAE";"Saranthe klotzschiana";"done";"published";"LC";""
"MARANTACEAE";"Stromanthe porteana";"done";"published";"LC";""
"MARANTACEAE";"Stromanthe schottiana";"done";"published";"LC";""
"MARANTACEAE";"Thalia multiflora";"done";"published";"DD";""
"MARCGRAVIACEAE";"Marcgravia polyantha";"done";"published";"LC";""
"MARCHANTIACEAE";"Marchantia berteroana";"done";"published";"EN";"B2ab(i,ii)"
"MARSILEACEAE";"Pilularia americana";"done";"published";"DD";""
"MARSILEACEAE";"Regnellidium diphyllum";"done";"published";"VU";"D2"
"MARTYNIACEAE";"Ibicella lutea";"";"";"";""
"MARTYNIACEAE";"Craniolaria integrifolia";"";"";"";""
"MELASTOMATACEAE";"Bertolonia angustifolia";"done";"published";"CR";"C2a(i,ii);D"
"MELASTOMATACEAE";"Bertolonia formosa";"done";"published";"CR";"B1ab(iii)"
"MELASTOMATACEAE";"Bertolonia foveolata";"done";"published";"EN";"B1ab(iii)"
"MELASTOMATACEAE";"Bertolonia hoehneana";"done";"published";"CR";"B2ab(iii);C2a(ii)"
"MELASTOMATACEAE";"Bertolonia leuzeana";"done";"published";"EN";"B1ab(iii)"
"MELASTOMATACEAE";"Bertolonia paranaensis";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"MELASTOMATACEAE";"Cambessedesia atropurpurea";"done";"published";"VU";"B1ab(i,ii,iii)"
"MELASTOMATACEAE";"Cambessedesia eichleri";"done";"published";"LC";""
"MELASTOMATACEAE";"Cambessedesia glaziovii";"done";"published";"DD";""
"MELASTOMATACEAE";"Cambessedesia gracilis";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"MELASTOMATACEAE";"Cambessedesia hermogenesii";"done";"published";"EN";"B1ab(iii)"
"MELASTOMATACEAE";"Cambessedesia hilariana";"done";"published";"LC";""
"MELASTOMATACEAE";"Cambessedesia wurdackii";"done";"published";"VU";"B1ab(iii)"
"MELASTOMATACEAE";"Chaetostoma fastigiatum";"done";"published";"NT";""
"MELASTOMATACEAE";"Clidemia capilliflora";"done";"published";"LC";""
"MELASTOMATACEAE";"Clidemia rubra";"done";"published";"LC";""
"MELASTOMATACEAE";"Dolichoura spiritusanctensis";"done";"published";"NT";""
"MELASTOMATACEAE";"Eriocnema acaulis";"done";"published";"EN";"B1b(iii)+2ab(iii)"
"MELASTOMATACEAE";"Eriocnema fulva";"done";"published";"VU";"D2"
"MELASTOMATACEAE";"Henriettea gomesii";"done";"published";"DD";""
"MELASTOMATACEAE";"Huberia carvalhoi";"done";"published";"EN";"B1ab(iii)"
"MELASTOMATACEAE";"Huberia espiritosantensis";"done";"published";"VU";"B1ab(iii)"
"MELASTOMATACEAE";"Huberia laurina";"done";"published";"DD";""
"MELASTOMATACEAE";"Huberia nettoana";"done";"published";"NT";""
"MELASTOMATACEAE";"Huberia pirani";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"MELASTOMATACEAE";"Huberia semiserrata";"done";"published";"LC";""
"MELASTOMATACEAE";"Lavoisiera cordata";"done";"published";"VU";"D2"
"MELASTOMATACEAE";"Lavoisiera imbricata";"done";"published";"LC";""
"MELASTOMATACEAE";"Lavoisiera itambana";"done";"published";"DD";""
"MELASTOMATACEAE";"Lavoisiera mello-barretoi";"done";"published";"DD";""
"MELASTOMATACEAE";"Lavoisiera pulchella";"done";"published";"LC";""
"MELASTOMATACEAE";"Lavoisiera quinquenervis";"done";"published";"DD";""
"MELASTOMATACEAE";"Lavoisiera rigida";"done";"published";"DD";""
"MELASTOMATACEAE";"Lavoisiera sampaioana";"done";"published";"DD";""
"MELASTOMATACEAE";"Leandra adenothrix";"done";"published";"LC";""
"MELASTOMATACEAE";"Leandra catharinensis";"done";"published";"LC";""
"MELASTOMATACEAE";"Leandra echinata";"done";"published";"LC";""
"MELASTOMATACEAE";"Leandra hatschbachii";"done";"published";"EN";"B1ab(iii)"
"MELASTOMATACEAE";"Leandra humilis var. glabrata";"done";"published";"DD";""
"MELASTOMATACEAE";"Leandra parvifolia";"done";"published";"NT";""
"MELASTOMATACEAE";"Lithobium cordatum";"done";"published";"EN";"B2ab(iii)"
"MELASTOMATACEAE";"Marcetia alba";"done";"published";"CR";"B2ab(iii)"
"MELASTOMATACEAE";"Marcetia bahiana";"done";"published";"EN";"B2ab(iii)"
"MELASTOMATACEAE";"Marcetia formosa";"done";"published";"EN";"B2ab(iii)"
"MELASTOMATACEAE";"Marcetia hatschbachii";"done";"published";"EN";"B1ab(iii)"
"MELASTOMATACEAE";"Marcetia luetzelburgii";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"MELASTOMATACEAE";"Marcetia lychnophoroides";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"MELASTOMATACEAE";"Marcetia nummularia";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"MELASTOMATACEAE";"Marcetia oxycoccoides";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"MELASTOMATACEAE";"Marcetia semiriana";"done";"published";"EN";"B1ab(iii)"
"MELASTOMATACEAE";"Marcetia shepherdii";"done";"published";"EN";"B1ab(iii)"
"MELASTOMATACEAE";"Marcetia viscida";"done";"published";"VU";"D2"
