family,scientificName,threat,incidence,timing,decline
RUBIACEAE,"Tocoyena sellowiana","1.1 Agriculture",,,
RUBIACEAE,"Tocoyena sellowiana","1 Habitat Loss/Degradation (human induced)",,,
RUTACEAE,"Andreadoxa flava","9.5 Low densitie",local,,
RUTACEAE,"Andreadoxa flava","1.1.3.2 Large-scale",,,
RUTACEAE,"Conchocarpus bellus","1 Habitat Loss/Degradation (human induced)",,,
RUTACEAE,"Conchocarpus cauliflorus","1 Habitat Loss/Degradation (human induced)",,,
RUTACEAE,"Conchocarpus marginatus","1 Habitat Loss/Degradation (human induced)",,,
RUTACEAE,"Esenbeckia hieronymi","1 Habitat Loss/Degradation (human induced)",,,
RUTACEAE,"Esenbeckia irwiniana","1.3.1 Mining",local,,
RUTACEAE,"Euxylophora paraensis","1.3.3.2 Selective logging",national,,
RUTACEAE,"Euxylophora paraensis","1.3.3.2 Selective logging",national,,
RUTACEAE,"Euxylophora paraensis","1.3.3.2 Selective logging",,,
RUTACEAE,"Galipea carinata","1 Habitat Loss/Degradation (human induced)",,,
RUTACEAE,"Galipea carinata","1.1 Agriculture",local,,
RUTACEAE,"Metrodorea maracasana","1 Habitat Loss/Degradation (human induced)",,,
RUTACEAE,"Nycticalanthus speciosus","1.4.2 Human settlement",local,,
RUTACEAE,"Pilocarpus alatus","1.4.2 Human settlement",,,
RUTACEAE,"Pilocarpus giganteus","1 Habitat Loss/Degradation (human induced)",,,
RUTACEAE,"Pilocarpus jaborandi","3.2.3 Regional/international trade",,,
RUTACEAE,"Pilocarpus microphyllus","3.2.3 Regional/international trade",,,
RUTACEAE,"Pilocarpus microphyllus","1.4.2 Human settlement",,,
RUTACEAE,"Pilocarpus trachylophus","3.2.3 Regional/international trade",national,,
RUTACEAE,"Pilocarpus trachylophus","1.1 Agriculture",national,,
RUTACEAE,"Pilocarpus trachylophus","2.1 Competitor",national,,
RUTACEAE,"Raulinoa echinata","1.4.6 Dam",local,,
SALICACEAE,"Abatia angeliana","1 Habitat Loss/Degradation (human induced)",national,,
SALICACEAE,"Azara uruguayensis","1.4.3 Tourism/recreation",,,
SALICACEAE,"Azara uruguayensis","1.1.4 Livestock",,,
SALICACEAE,"Banara brasiliensis","1 Habitat Loss/Degradation (human induced)",,,
SALICACEAE,"Casearia gossypiosperma","1.1 Agriculture",,,
SALICACEAE,"Casearia lasiophylla","1.1 Agriculture",,,
SALICACEAE,"Casearia paranaensis","1 Habitat Loss/Degradation (human induced)",national,,
SALICACEAE,"Xylosma glaberrima","1 Habitat Loss/Degradation (human induced)",,,
SANTALACEAE,"Acanthosyris paulo-alvinii","1 Habitat Loss/Degradation (human induced)",national,,
SANTALACEAE,"Acanthosyris paulo-alvinii","1.3.3.2 Selective logging",,,
SANTALACEAE,"Acanthosyris paulo-alvinii","1.1 Agriculture",,,
SANTALACEAE,"Eubrachion ambiguum","1 Habitat Loss/Degradation (human induced)",,,
SANTALACEAE,"Eubrachion ambiguum","1 Habitat Loss/Degradation (human induced)",,,
SANTALACEAE,"Jodina rhombifolia","1 Habitat Loss/Degradation (human induced)",,,
SANTALACEAE,"Jodina rhombifolia","1 Habitat Loss/Degradation (human induced)",,,
SANTALACEAE,"Jodina rhombifolia","1 Habitat Loss/Degradation (human induced)",,,
SANTALACEAE,"Jodina rhombifolia","3.2 Medicine",,,
SANTALACEAE,"Thesium aphyllum","1 Habitat Loss/Degradation (human induced)",,,
SANTALACEAE,"Thesium aphyllum","1.1 Agriculture",,,
SANTALACEAE,"Phoradendron linearifolium","1 Habitat Loss/Degradation (human induced)",,,
SAPINDACEAE,"Allophylus puberulus","1.4.2 Human settlement",,,
SAPINDACEAE,"Allophylus semidentatus","1 Habitat Loss/Degradation (human induced)",,,
LYCOPODIACEAE,"Huperzia aqualupiana","1 Habitat Loss/Degradation (human induced)",local,,
SAPINDACEAE,"Cardiospermum corindum","1 Habitat Loss/Degradation (human induced)",,,
SAPINDACEAE,"Cupania concolor","1.1 Agriculture",national,,
SAPINDACEAE,"Cupania furfuracea","1.7 Fire",local,,
SAPINDACEAE,"Cupania furfuracea","1.4.1 Industry",local,,
SAPINDACEAE,"Dilodendron bipinnatum","1 Habitat Loss/Degradation (human induced)",,,
SAPINDACEAE,"Magonia pubescens","1.1 Agriculture",,,
SAPINDACEAE,"Melicoccus espiritosantensis","1 Habitat Loss/Degradation (human induced)",,,
SAPINDACEAE,"Paullinia racemosa","1 Habitat Loss/Degradation (human induced)",,,
SAPINDACEAE,"Paullinia uloptera","1 Habitat Loss/Degradation (human induced)",,,
SAPINDACEAE,"Serjania cuspidata","1 Habitat Loss/Degradation (human induced)",,,
SAPINDACEAE,"Serjania deflexa","1 Habitat Loss/Degradation (human induced)",,,
SAPINDACEAE,"Serjania divaricocca","1.7 Fire",local,,
SAPINDACEAE,"Serjania hatschbachii","1.1 Agriculture",national,,
SAPINDACEAE,"Serjania platycarpa","1 Habitat Loss/Degradation (human induced)",,,
SAPINDACEAE,"Serjania platycarpa","1.1 Agriculture",,,
SAPINDACEAE,"Talisia angustifolia","1.1 Agriculture",,,
SAPINDACEAE,"Talisia subalbens","1.7 Fire",local,,
SAPINDACEAE,"Talisia subalbens","10.5 Fire",,,
SAPINDACEAE,"Urvillea glabra","10.5 Fire",local,,
SAPINDACEAE,"Urvillea glabra","1.4.3 Tourism/recreation",local,,
SAPINDACEAE,"Urvillea glabra","1.3.1 Mining",local,,
SAPINDACEAE,"Urvillea glabra","1.4.3 Tourism/recreation",local,,
SAPOTACEAE,"Chrysophyllum imperiale","1 Habitat Loss/Degradation (human induced)",local,,
SAPOTACEAE,"Chrysophyllum imperiale","9.5 Low densitie",local,,
SAPOTACEAE,"Chrysophyllum januariense","1.4.3 Tourism/recreation",local,,
SAPOTACEAE,"Chrysophyllum ovale","9.5 Low densitie",local,,
SAPOTACEAE,"Chrysophyllum paranaense","1 Habitat Loss/Degradation (human induced)",local,,
SAPOTACEAE,"Chrysophyllum splendens","1 Habitat Loss/Degradation (human induced)",local,,
SAPOTACEAE,"Chrysophyllum superbum","9.5 Low densitie",local,,
SAPOTACEAE,"Chrysophyllum viride","1.3.3 Wood",local,,
SAPOTACEAE,"Manilkara bella","1.3.3 Wood",,,
SAPOTACEAE,"Manilkara cavalcantei","1.3.3 Wood",,,
SAPOTACEAE,"Manilkara dardanoi","1 Habitat Loss/Degradation (human induced)",local,,
SAPOTACEAE,"Manilkara elata","1 Habitat Loss/Degradation (human induced)",,,
SAPOTACEAE,"Manilkara elata","1.3.3 Wood",,,
SAPOTACEAE,"Manilkara excelsa","1.3.3 Wood",,,
SAPOTACEAE,"Manilkara huberi","1.3.3 Wood",,,
SAPOTACEAE,"Manilkara huberi","1.3.3.2 Selective logging",,,
SAPOTACEAE,"Manilkara longifolia","1.1 Agriculture",,,
SAPOTACEAE,"Manilkara longifolia","1.3.3.2 Selective logging",local,,
SAPOTACEAE,"Manilkara paraensis","1.3.3.2 Selective logging",local,,
SAPOTACEAE,"Manilkara paraensis","1.3.3 Wood",,,
SAPOTACEAE,"Manilkara paraensis","1 Habitat Loss/Degradation (human induced)",local,,
SAPOTACEAE,"Manilkara rufula","1.1 Agriculture",local,,
SAPOTACEAE,"Manilkara subsericea","1.4.2 Human settlement",local,,
SAPOTACEAE,"Micropholis casiquiarensis","1.3.3.2 Selective logging",,,
SAPOTACEAE,"Micropholis compta","1.1 Agriculture",local,,
SAPOTACEAE,"Micropholis crassipedicellata","1 Habitat Loss/Degradation (human induced)",local,,
SAPOTACEAE,"Micropholis emarginata","1.3 Extraction",local,,
SAPOTACEAE,"Micropholis emarginata","1 Habitat Loss/Degradation (human induced)",local,,
SAPOTACEAE,"Micropholis emarginata","1.1.4 Livestock",local,,
SAPOTACEAE,"Micropholis emarginata","1.7 Fire",local,,
SAPOTACEAE,"Micropholis emarginata","1.4.3 Tourism/recreation",local,,
SAPOTACEAE,"Micropholis gnaphaloclados","1 Habitat Loss/Degradation (human induced)",,,
SAPOTACEAE,"Micropholis grandiflora","1 Habitat Loss/Degradation (human induced)",,,
SAPOTACEAE,"Pouteria andarahiensis","1 Habitat Loss/Degradation (human induced)",local,,
SAPOTACEAE,"Pouteria andarahiensis","1.3.3.2 Selective logging",local,,
SAPOTACEAE,"Pouteria beaurepairei","1.4.2 Human settlement",local,,
SAPOTACEAE,"Pouteria beaurepairei","1.4.3 Tourism/recreation",local,,
SAPOTACEAE,"Pouteria brevensis","1 Habitat Loss/Degradation (human induced)",,,
SAPOTACEAE,"Pouteria bullata","1.1 Agriculture",local,,
SAPOTACEAE,"Pouteria bullata","1.3.3 Wood",,,
SAPOTACEAE,"Pouteria butyrocarpa","1.3.3 Wood",local,,
SAPOTACEAE,"Pouteria coelomatica","1.4.2 Human settlement",local,,
SAPOTACEAE,"Pouteria crassiflora","1 Habitat Loss/Degradation (human induced)",local,,
SAPOTACEAE,"Pouteria decussata","1 Habitat Loss/Degradation (human induced)",local,,
SAPOTACEAE,"Pouteria furcata","1.4.2 Human settlement",local,,
SAPOTACEAE,"Pouteria grandiflora","1 Habitat Loss/Degradation (human induced)",local,,
SAPOTACEAE,"Pouteria macahensis","1.7 Fire",local,,
SAPOTACEAE,"Pouteria macahensis","1 Habitat Loss/Degradation (human induced)",local,,
SAPOTACEAE,"Pouteria macrocarpa","8 Changes in native species dynamic",local,,
SAPOTACEAE,"Pouteria macrocarpa","1.3.3.2 Selective logging",local,,
SAPOTACEAE,"Pouteria microstrigosa","1 Habitat Loss/Degradation (human induced)",local,,
SAPOTACEAE,"Pouteria pachycalyx","1 Habitat Loss/Degradation (human induced)",local,,
SAPOTACEAE,"Pouteria peduncularis","1 Habitat Loss/Degradation (human induced)",local,,
SAPOTACEAE,"Pouteria petiolata","1.3.3 Wood",local,,
SAPOTACEAE,"Pouteria salicifolia","1.1 Agriculture",,,
SAPOTACEAE,"Pouteria torta","1.4 Infrastructure development",local,,
SAPOTACEAE,"Pouteria vernicosa","1.4.6 Dam",local,,
SAPOTACEAE,"Pouteria virescens","1 Habitat Loss/Degradation (human induced)",,,
SAPOTACEAE,"Pradosia brevipes","1 Habitat Loss/Degradation (human induced)",,,
SAPOTACEAE,"Pradosia brevipes","1 Habitat Loss/Degradation (human induced)",,,
SAPOTACEAE,"Pradosia glaziovii","1.4 Infrastructure development",local,,
SAPOTACEAE,"Pradosia granulosa","1.3.3.2 Selective logging",,,
SAPOTACEAE,"Pradosia granulosa","1.3.1 Mining",local,,
SAPOTACEAE,"Pradosia granulosa","1.4.6 Dam",local,,
SAPOTACEAE,"Pradosia kuhlmannii","1 Habitat Loss/Degradation (human induced)",,,
SAPOTACEAE,"Pradosia kuhlmannii","1.1 Agriculture",,,
SAPOTACEAE,"Pradosia kuhlmannii","1.5 Invasive alien species (directly impacting habitat)",,,
SAPOTACEAE,"Pradosia kuhlmannii","6.1 Atmospheric pollution",,,
SAPOTACEAE,"Pradosia kuhlmannii","1.4.2 Human settlement",,,
SAPOTACEAE,"Pradosia lactescens","1.1 Agriculture",local,,
SAPOTACEAE,"Pradosia lactescens","1.1.1 Crop",local,,
SAPOTACEAE,"Pradosia verrucosa","1.1 Agriculture",local,,
SAPOTACEAE,"Pradosia verticillata","1.4.6 Dam",local,,
SAPOTACEAE,"Sarcaulus inflexus","1.3.3.2 Selective logging",,,
SAPOTACEAE,"Sarcaulus vestitus","1.3.3 Wood",,,
SAPOTACEAE,"Sideroxylon obtusifolium","1.3.3.2 Selective logging",,,
SAPOTACEAE,"Sideroxylon obtusifolium","1 Habitat Loss/Degradation (human induced)",,,
SCHIZAEACEAE,"Schizaea elegans","1.4.3 Tourism/recreation",,,
SCHIZAEACEAE,"Schizaea elegans","1.1.1 Crop",,,
SCHIZAEACEAE,"Schizaea elegans","6.1.1 Global warming/oceanic warming",,,
SCROPHULARIACEAE,"Ameroglossum pernambucense","9.1 Limited dispersal",,,
SCROPHULARIACEAE,"Buddleja hatschbachii","1.1.4 Livestock",,,
SCROPHULARIACEAE,"Buddleja longiflora","1 Habitat Loss/Degradation (human induced)",,,
SCROPHULARIACEAE,"Buddleja oblonga","1 Habitat Loss/Degradation (human induced)",,,
SCROPHULARIACEAE,"Buddleja ramboi","1.1.4 Livestock",,,
SCROPHULARIACEAE,"Buddleja speciosissima","1 Habitat Loss/Degradation (human induced)",,,
SELAGINELLACEAE,"Selaginella convoluta","1 Habitat Loss/Degradation (human induced)",,,
SELAGINELLACEAE,"Selaginella convoluta","1 Habitat Loss/Degradation (human induced)",,,
SELAGINELLACEAE,"Selaginella convoluta","1 Habitat Loss/Degradation (human induced)",,,
SELAGINELLACEAE,"Selaginella convoluta","1.1.1.3 Agro-industry farming",,,
SELAGINELLACEAE,"Selaginella convoluta","1.3 Extraction",,,
SELAGINELLACEAE,"Selaginella convoluta","1 Habitat Loss/Degradation (human induced)",,,
SELAGINELLACEAE,"Selaginella convoluta","1 Habitat Loss/Degradation (human induced)",,,
SELAGINELLACEAE,"Selaginella convoluta","1.3.1 Mining",,,
SELAGINELLACEAE,"Selaginella mendoncae","1 Habitat Loss/Degradation (human induced)",local,,
SELAGINELLACEAE,"Selaginella mendoncae","1.4.2 Human settlement",local,,
SELAGINELLACEAE,"Selaginella mendoncae","1.4.3 Tourism/recreation",local,,
SELAGINELLACEAE,"Selaginella tenuissima","1 Habitat Loss/Degradation (human induced)",,,
SELAGINELLACEAE,"Selaginella tenuissima","1.7 Fire",,,
SELAGINELLACEAE,"Selaginella tenuissima","1.7 Fire",,,
SELAGINELLACEAE,"Selaginella tenuissima","1.7 Fire",,,
SELAGINELLACEAE,"Selaginella tenuissima","1.3.1 Mining",,,
SELAGINELLACEAE,"Selaginella tenuissima","1.3.1 Mining",,,
SELAGINELLACEAE,"Selaginella valida","1 Habitat Loss/Degradation (human induced)",,,
SELAGINELLACEAE,"Selaginella valida","1 Habitat Loss/Degradation (human induced)",,,
SELAGINELLACEAE,"Selaginella valida","1 Habitat Loss/Degradation (human induced)",,,
SIMAROUBACEAE,"Castela tweedii","1 Habitat Loss/Degradation (human induced)",,,
SIMAROUBACEAE,"Simaba salubris","1.1 Agriculture",,,
SIMAROUBACEAE,"Simaba salubris","1.1.4 Livestock",,,
SIMAROUBACEAE,"Simaba salubris","1.5 Invasive alien species (directly impacting habitat)",,,
SIMAROUBACEAE,"Simaba warmingiana","1.1.4 Livestock",,,
SIMAROUBACEAE,"Simaba warmingiana","1.5 Invasive alien species (directly impacting habitat)",,,
SIMAROUBACEAE,"Simaba warmingiana","1.1 Agriculture",,,
SIPARUNACEAE,"Siparuna brasiliensis","1 Habitat Loss/Degradation (human induced)",,,
SIPARUNACEAE,"Siparuna brasiliensis","1 Habitat Loss/Degradation (human induced)",,,
SIPARUNACEAE,"Siparuna bifida","1 Habitat Loss/Degradation (human induced)",,,
SIPARUNACEAE,"Siparuna bifida","1 Habitat Loss/Degradation (human induced)",,,
SIPARUNACEAE,"Siparuna bifida","1 Habitat Loss/Degradation (human induced)",,,
SIPARUNACEAE,"Siparuna reginae","1 Habitat Loss/Degradation (human induced)",,,
SIPARUNACEAE,"Siparuna reginae","1 Habitat Loss/Degradation (human induced)",,,
SIPARUNACEAE,"Siparuna reginae","1 Habitat Loss/Degradation (human induced)",,,
SMILACACEAE,"Smilax goyazana","1 Habitat Loss/Degradation (human induced)",,,
SMILACACEAE,"Smilax goyazana","1.1 Agriculture",,,
SMILACACEAE,"Smilax goyazana","1.1.4.3 Agro-industry",,,
SMILACACEAE,"Smilax japicanga","1 Habitat Loss/Degradation (human induced)",,,
SMILACACEAE,"Smilax lappacea","1 Habitat Loss/Degradation (human induced)",national,,
SMILACACEAE,"Smilax lappacea","1.1 Agriculture",national,,
SMILACACEAE,"Smilax longifolia","1 Habitat Loss/Degradation (human induced)",,,
SMILACACEAE,"Smilax lutescens","1 Habitat Loss/Degradation (human induced)",national,,
SMILACACEAE,"Smilax muscosa","1 Habitat Loss/Degradation (human induced)",national,,
SMILACACEAE,"Smilax spicata","1 Habitat Loss/Degradation (human induced)",national,,
SMILACACEAE,"Smilax subsessiliflora","1 Habitat Loss/Degradation (human induced)",national,,
SOLANACEAE,"Bouchetia anomala","1.1 Agriculture",,,
SOLANACEAE,"Calibrachoa elegans","1.3.1 Mining",,,
SOLANACEAE,"Calibrachoa humilis","1 Habitat Loss/Degradation (human induced)",,,
SOLANACEAE,"Cestrum tubulosum","1.1.1 Crop",,,
SOLANACEAE,"Dyssochroma longipes","1 Habitat Loss/Degradation (human induced)",,,
SOLANACEAE,"Lycium glomeratum","1.1 Agriculture",,,
SOLANACEAE,"Nicotiana mutabilis","1 Habitat Loss/Degradation (human induced)",,,
SOLANACEAE,"Nierembergia pinifolia","1 Habitat Loss/Degradation (human induced)",,,
SOLANACEAE,"Petunia bonjardinensis","1.1.2 Wood plantation",,,
SOLANACEAE,"Petunia exserta","9.9 Restricted range",,,
SOLANACEAE,"Petunia exserta","7.3 Temperature extreme",,,
SOLANACEAE,"Petunia exserta","8.4 Hybridizer",,,
SOLANACEAE,"Petunia exserta","1 Habitat Loss/Degradation (human induced)",,,
SOLANACEAE,"Petunia mantiqueirensis","8.4 Hybridizer",,,
SOLANACEAE,"Petunia reitzii","8.4 Hybridizer",,,
SOLANACEAE,"Petunia reitzii","9.9 Restricted range",,,
SOLANACEAE,"Petunia reitzii","1.1.2 Wood plantation",,,
SOLANACEAE,"Petunia saxicola","8.4 Hybridizer",,,
SOLANACEAE,"Petunia saxicola","9.9 Restricted range",,,
SOLANACEAE,"Petunia saxicola","1.1.2 Wood plantation",,,
SOLANACEAE,"Schwenckia nova-veneciana","1 Habitat Loss/Degradation (human induced)",,,
SOLANACEAE,"Solanum arenarium","1 Habitat Loss/Degradation (human induced)",,,
SOLANACEAE,"Solanum bahianum","1.1.2.2 Large-scale",,,
SOLANACEAE,"Solanum bahianum","10 Human disturbance",local,,
SOLANACEAE,"Solanum bullatum","1 Habitat Loss/Degradation (human induced)",,,
SOLANACEAE,"Solanum diamantinense","1.1 Agriculture",,,
SOLANACEAE,"Solanum diamantinense","1.3.3.1 Small-scale subsistence",,,
SOLANACEAE,"Solanum diamantinense","1.3.3.3 Clear-cutting",,,
SOLANACEAE,"Solanum diamantinense","1.4.8 Power line",,,
SOLANACEAE,"Solanum diamantinense","1.5 Invasive alien species (directly impacting habitat)",,,
SOLANACEAE,"Solanum diamantinense","1.7 Fire",,,
SOLANACEAE,"Solanum diamantinense","10 Human disturbance",,,
SOLANACEAE,"Solanum graveolens","1 Habitat Loss/Degradation (human induced)",,,
SOLANACEAE,"Solanum jabrense","1 Habitat Loss/Degradation (human induced)",,,
SOLANACEAE,"Solanum jabrense","1.1 Agriculture",,,
SOLANACEAE,"Solanum jabrense","1.1.4 Livestock",,,
SOLANACEAE,"Solanum latiflorum","1 Habitat Loss/Degradation (human induced)",,,
SOLANACEAE,"Solanum melissarum","1 Habitat Loss/Degradation (human induced)",,,
SOLANACEAE,"Solanum ovum-fringillae","1 Habitat Loss/Degradation (human induced)",,,
SOLANACEAE,"Solanum paralum","1 Habitat Loss/Degradation (human induced)",,,
SOLANACEAE,"Solanum reitzii","1 Habitat Loss/Degradation (human induced)",,,
SOLANACEAE,"Solanum restingae","1 Habitat Loss/Degradation (human induced)",,,
SOLANACEAE,"Solanum restingae","1.3.1 Mining",,,
SOLANACEAE,"Solanum restingae","1.4.2 Human settlement",,,
SOLANACEAE,"Solanum santosii","1 Habitat Loss/Degradation (human induced)",,,
SOLANACEAE,"Solanum santosii","1.1.4 Livestock",,,
SOLANACEAE,"Solanum sooretamum","1 Habitat Loss/Degradation (human induced)",,,
SOLANACEAE,"Solanum sooretamum","1.1.2.2 Large-scale",,,
SOLANACEAE,"Solanum sooretamum","1.1.4 Livestock",,,
SOLANACEAE,"Solanum spissifolium","1 Habitat Loss/Degradation (human induced)",local,,
SOLANACEAE,"Solanum sycocarpum","1 Habitat Loss/Degradation (human induced)",,,
SOLANACEAE,"Solanum viscosissimum","1 Habitat Loss/Degradation (human induced)",,,
SOLANACEAE,"Solanum warmingii","1 Habitat Loss/Degradation (human induced)",,,
SOLANACEAE,"Solanum pinetorum","1 Habitat Loss/Degradation (human induced)",,,
STYRACACEAE,"Styrax acuminatus","1 Habitat Loss/Degradation (human induced)",,,
SYMPLOCACEAE,"Symplocos altissima","1 Habitat Loss/Degradation (human induced)",,,
SYMPLOCACEAE,"Symplocos corymboclados","1.4.2 Human settlement",national,,
SYMPLOCACEAE,"Symplocos falcata","1 Habitat Loss/Degradation (human induced)",,,
SYMPLOCACEAE,"Symplocos itatiaiae","1.7 Fire",local,,
SYMPLOCACEAE,"Symplocos itatiaiae","1.7 Fire",local,,
SYMPLOCACEAE,"Symplocos neglecta","1 Habitat Loss/Degradation (human induced)",,,
SYMPLOCACEAE,"Symplocos organensis","1 Habitat Loss/Degradation (human induced)",,,
SYMPLOCACEAE,"Symplocos rhamnifolia","1 Habitat Loss/Degradation (human induced)",national,,
SYMPLOCACEAE,"Symplocos rhamnifolia","1.1 Agriculture",national,,
SYMPLOCACEAE,"Symplocos tenuifolia","1 Habitat Loss/Degradation (human induced)",,,
SYMPLOCACEAE,"Symplocos tenuifolia","1 Habitat Loss/Degradation (human induced)",,,
SYMPLOCACEAE,"Symplocos tenuifolia","1.1 Agriculture",,,
THELYPTERIDACEAE,"Thelypteris angustifolia","1 Habitat Loss/Degradation (human induced)",,,
THELYPTERIDACEAE,"Thelypteris araucariensis","1 Habitat Loss/Degradation (human induced)",,,
THELYPTERIDACEAE,"Thelypteris araucariensis","1.7 Fire",,,
THELYPTERIDACEAE,"Thelypteris concinna","1 Habitat Loss/Degradation (human induced)",,,
THELYPTERIDACEAE,"Thelypteris concinna","1.1 Agriculture",,,
THELYPTERIDACEAE,"Thelypteris concinna","1 Habitat Loss/Degradation (human induced)",,,
THELYPTERIDACEAE,"Thelypteris concinna","1.3.1 Mining",,,
THELYPTERIDACEAE,"Thelypteris cutiataensis","1 Habitat Loss/Degradation (human induced)",,,
THELYPTERIDACEAE,"Thelypteris cutiataensis","1.1 Agriculture",local,,
THELYPTERIDACEAE,"Thelypteris cutiataensis","1.1.2 Wood plantation",local,,
THELYPTERIDACEAE,"Thelypteris cutiataensis","1.4.3 Tourism/recreation",local,,
THELYPTERIDACEAE,"Thelypteris cutiataensis","1.5 Invasive alien species (directly impacting habitat)",local,,
THELYPTERIDACEAE,"Thelypteris hatschbachii","1.3.1 Mining",,,
THELYPTERIDACEAE,"Thelypteris hatschbachii","1.3.1 Mining",,,
THELYPTERIDACEAE,"Thelypteris hatschbachii","1 Habitat Loss/Degradation (human induced)",,,
THELYPTERIDACEAE,"Thelypteris littoralis","1.4.2 Human settlement",local,,
THELYPTERIDACEAE,"Thelypteris littoralis","1.4.3 Tourism/recreation",local,,
THELYPTERIDACEAE,"Thelypteris littoralis","1.1.2.2 Large-scale",,,
THELYPTERIDACEAE,"Thelypteris macrophylla","1.1 Agriculture",,,
THELYPTERIDACEAE,"Thelypteris macrophylla","1 Habitat Loss/Degradation (human induced)",,,
THELYPTERIDACEAE,"Thelypteris macrophylla","1 Habitat Loss/Degradation (human induced)",,,
THELYPTERIDACEAE,"Thelypteris macrophylla","1 Habitat Loss/Degradation (human induced)",,,
THELYPTERIDACEAE,"Thelypteris montana","1.1 Agriculture",local,,
THELYPTERIDACEAE,"Thelypteris montana","7.4 Wildfire",,,
THELYPTERIDACEAE,"Thelypteris montana","1.1.2.2 Large-scale",,,
THELYPTERIDACEAE,"Thelypteris multigemmifera","10.1 Recreation/tourism",local,,
THELYPTERIDACEAE,"Thelypteris multigemmifera","1.1 Agriculture",local,,
THELYPTERIDACEAE,"Thelypteris multigemmifera","1.3.1 Mining",local,,
THELYPTERIDACEAE,"Thelypteris novaeana","1.1.4.1 Nomadic",local,,
THISMIACEAE,"Thismia espirito-santensis","1 Habitat Loss/Degradation (human induced)",,,
THISMIACEAE,"Thismia hyalina","1 Habitat Loss/Degradation (human induced)",,,
THISMIACEAE,"Thismia hyalina","1 Habitat Loss/Degradation (human induced)",,,
TRIGONIACEAE,"Trigoniodendron spiritusanctense","1 Habitat Loss/Degradation (human induced)",,,
TRIURIDACEAE,"Sciaphila schwackeana","1 Habitat Loss/Degradation (human induced)",,,
TRIURIDACEAE,"Triuris hyalina","1 Habitat Loss/Degradation (human induced)",,,
TRIURIDACEAE,"Triuris hyalina","1 Habitat Loss/Degradation (human induced)",,,
TROPAEOLACEAE,"Tropaeolum pentaphyllum","1 Habitat Loss/Degradation (human induced)",,,
TROPAEOLACEAE,"Tropaeolum warmingianum","1 Habitat Loss/Degradation (human induced)",national,,
TROPAEOLACEAE,"Tropaeolum warmingianum","1.5 Invasive alien species (directly impacting habitat)",,,
TURNERACEAE,"Piriqueta suborbicularis","1 Habitat Loss/Degradation (human induced)",,,
TURNERACEAE,"Piriqueta suborbicularis","1.1 Agriculture",,,
ULMACEAE,"Phyllostylon rhamnoides","1.1 Agriculture",,,
URTICACEAE,"Coussapoa curranii","1 Habitat Loss/Degradation (human induced)",,,
URTICACEAE,"Coussapoa curranii","1.1 Agriculture",,,
URTICACEAE,"Coussapoa floccosa","1 Habitat Loss/Degradation (human induced)",,,
URTICACEAE,"Pilea aparadensis","1 Habitat Loss/Degradation (human induced)",national,,
URTICACEAE,"Pilea flammula","1 Habitat Loss/Degradation (human induced)",national,,
URTICACEAE,"Pilea hilariana","1 Habitat Loss/Degradation (human induced)",,,
URTICACEAE,"Pilea hydra","1 Habitat Loss/Degradation (human induced)",,,
URTICACEAE,"Pilea rhizobola","1 Habitat Loss/Degradation (human induced)",,,
URTICACEAE,"Urera nitida","1 Habitat Loss/Degradation (human induced)",national,,
VALERIANACEAE,"Valeriana glaziovii","1.4 Infrastructure development",local,,
VALERIANACEAE,"Valeriana glechomifolia","1.1.4 Livestock",,,
VALERIANACEAE,"Valeriana organensis","1.4 Infrastructure development",local,,
VALERIANACEAE,"Valeriana reitziana","1.4 Infrastructure development",local,,
VALERIANACEAE,"Valeriana tajuvensis","1.1.4 Livestock",,,
VELLOZIACEAE,"Barbacenia delicatula","1.4.3 Tourism/recreation",,,
VELLOZIACEAE,"Barbacenia exscapa","1.3.1 Mining",,,
VELLOZIACEAE,"Barbacenia gounelleana","7.4 Wildfire",,,
VELLOZIACEAE,"Barbacenia riparia","1.3.1 Mining",local,,
VELLOZIACEAE,"Barbacenia riparia","1.1.2 Wood plantation",local,,
VELLOZIACEAE,"Barbacenia spectabilis","1.4 Infrastructure development",local,,
VELLOZIACEAE,"Barbacenia longiscapa","1.3.1 Mining",,,
VELLOZIACEAE,"Barbacenia longiscapa","1.1.4 Livestock",,,
VELLOZIACEAE,"Barbacenia longiscapa","1.4 Infrastructure development",,,
VELLOZIACEAE,"Barbacenia longiscapa","1.4.3 Tourism/recreation",,,
VELLOZIACEAE,"Barbacenia paranaensis","1.1.2 Wood plantation",local,,
VELLOZIACEAE,"Barbacenia paranaensis","1.1.2 Wood plantation",,,
VELLOZIACEAE,"Barbacenia paranaensis","1.1.1 Crop",,,
VELLOZIACEAE,"Barbacenia pungens","1.3.1 Mining",,,
VELLOZIACEAE,"Barbacenia pungens","1.4 Infrastructure development",,,
VELLOZIACEAE,"Barbacenia pungens","1.4.3 Tourism/recreation",,,
VELLOZIACEAE,"Barbacenia pungens","1.1.4 Livestock",,,
VELLOZIACEAE,"Barbacenia rodriguesii","1.3.1 Mining",,,
VELLOZIACEAE,"Barbacenia rodriguesii","1.4 Infrastructure development",,,
VELLOZIACEAE,"Barbacenia rodriguesii","1.4.3 Tourism/recreation",,,
VELLOZIACEAE,"Barbacenia rodriguesii","1.1.4 Livestock",,,
VELLOZIACEAE,"Barbacenia spiralis","1.3.1 Mining",,,
