family,scientificName,habitat
POACEAE,"Gymnopogon burchellii","3.6 Subtropical/Tropical Moist"
POACEAE,"Gymnopogon burchellii","4.7 Subtropical/Tropical High Altitude"
POACEAE,"Gymnopogon doellii","3.5 Subtropical/Tropical Dry"
POACEAE,"Gymnopogon doellii","5.2 Seasonal/Intermittent/Irregular Rivers/Streams/Creeks"
POACEAE,"Hymenachne donacifolia","5.5 Permanent Freshwater Lakes [over 8 ha]"
POACEAE,"Hymenachne pernambucensis","5.5 Permanent Freshwater Lakes [over 8 ha]"
POACEAE,"Ichnanthus bambusiflorus","1 Forest"
POACEAE,"Ichnanthus bambusiflorus","3 Shrubland"
POACEAE,"Leersia ligularis","1 Forest"
POACEAE,"Loudetia flammida","4 Grassland"
POACEAE,"Loudetia flammida","4.6 Subtropical/Tropical Seasonally Wet/Flooded Lowland"
POACEAE,"Luziola brasiliensis","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
POACEAE,"Melica arzivencoi","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
POACEAE,"Merostachys abadiana","1.5 Subtropical/Tropical Dry"
POACEAE,"Merostachys caucaiana","1 Forest"
POACEAE,"Merostachys neesii","1 Forest"
POACEAE,"Merostachys skvortzovii","1.5 Subtropical/Tropical Dry"
POACEAE,"Merostachys skvortzovii","1 Forest"
POACEAE,"Mesosetum ferrugineum","4 Grassland"
POACEAE,"Mesosetum ferrugineum","4.6 Subtropical/Tropical Seasonally Wet/Flooded Lowland"
POACEAE,"Olyra fasciculata","1 Forest"
POACEAE,"Olyra latispicula","1 Forest"
POACEAE,"Ophiochloa hydrolithica","5.2 Seasonal/Intermittent/Irregular Rivers/Streams/Creeks"
POACEAE,"Panicum brachystachyum","4.7 Subtropical/Tropical High Altitude"
POACEAE,"Panicum condensatum","5.1 Permanent Rivers/Streams/Creeks [includes waterfalls]"
POACEAE,"Panicum condensatum","5.4 Bogs, Marshes, Swamps, Fens, Peatlands"
POACEAE,"Panicum gouinii","5 Wetlands (inland)"
POACEAE,"Panicum hylaeicum","1.6 Subtropical/Tropical Moist Lowland"
POACEAE,"Panicum hylaeicum","1.8 Subtropical/Tropical Swamp"
POACEAE,"Panicum hylaeicum","5.1 Permanent Rivers/Streams/Creeks [includes waterfalls]"
POACEAE,"Panicum pedersenii","4 Grassland"
POACEAE,"Panicum pedersenii","5 Wetlands (inland)"
POACEAE,"Pariana carvalhoi","1.6 Subtropical/Tropical Moist Lowland"
POACEAE,"Pharus latifolius","1 Forest"
POACEAE,"Piptochaetium alpinum","4.7 Subtropical/Tropical High Altitude"
POACEAE,"Piptochaetium palustre","4.7 Subtropical/Tropical High Altitude"
POACEAE,"Piptochaetium ruprechtianum","4.5 Subtropical/Tropical Dry Lowland"
POACEAE,"Poa bradei","1.5 Subtropical/Tropical Dry"
POACEAE,"Poa reitzii","4.7 Subtropical/Tropical High Altitude"
POACEAE,"Poa reitzii","5.4 Bogs, Marshes, Swamps, Fens, Peatlands"
POACEAE,"Raddia angustifolia","1.5 Subtropical/Tropical Dry"
POACEAE,"Raddia distichophylla","1.6 Subtropical/Tropical Moist Lowland"
POACEAE,"Raddiella esenbeckii","1 Forest"
POACEAE,"Raddiella esenbeckii","2 Savanna"
POACEAE,"Schizachyrium scabriflorum","4 Grassland"
POACEAE,"Setaria parviflora var. pilosissima","4 Grassland"
POACEAE,"Setaria stolonifera","4 Grassland"
POACEAE,"Sorghastrum stipoides","4.5 Subtropical/Tropical Dry Lowland"
POACEAE,"Sorghastrum stipoides","5.4 Bogs, Marshes, Swamps, Fens, Peatlands"
POACEAE,"Sporobolus adustus","4 Grassland"
POACEAE,"Sporobolus apiculatus","5.4 Bogs, Marshes, Swamps, Fens, Peatlands"
POACEAE,"Sporobolus apiculatus","5.1 Permanent Rivers/Streams/Creeks [includes waterfalls]"
POACEAE,"Sporobolus camporum","4.7 Subtropical/Tropical High Altitude"
POACEAE,"Streptochaeta spicata","1 Forest"
POACEAE,"Sucrea maculata","1 Forest"
POACEAE,"Sucrea sampaiana","4 Grassland"
POACEAE,"Sucrea sampaiana","1 Forest"
POACEAE,"Thrasyopsis juergensii","4.7 Subtropical/Tropical High Altitude"
POACEAE,"Thrasyopsis repanda","4.7 Subtropical/Tropical High Altitude"
POACEAE,"Triraphis devia","4 Grassland"
POACEAE,"Zizaniopsis bonariensis","5 Wetlands (inland)"
PODOCARPACEAE,"Podocarpus acuminatus","1 Forest"
PODOCARPACEAE,"Podocarpus aracensis","1.9 Subtropical/Tropical Moist Montane"
PODOCARPACEAE,"Podocarpus aracensis","3.7 Subtropical/Tropical High Altitude"
PODOCARPACEAE,"Podocarpus barretoi","3.7 Subtropical/Tropical High Altitude"
PODOCARPACEAE,"Podocarpus brasiliensis","1.9 Subtropical/Tropical Moist Montane"
PODOCARPACEAE,"Podocarpus brasiliensis","3.7 Subtropical/Tropical High Altitude"
PODOCARPACEAE,"Podocarpus brasiliensis","4.7 Subtropical/Tropical High Altitude"
PODOCARPACEAE,"Podocarpus brasiliensis","2.2 Moist Savana"
PODOCARPACEAE,"Podocarpus brasiliensis","3.6 Subtropical/Tropical Moist"
PODOCARPACEAE,"Podocarpus lambertii","1.6 Subtropical/Tropical Moist Lowland"
PODOCARPACEAE,"Podocarpus lambertii","1.9 Subtropical/Tropical Moist Montane"
PODOCARPACEAE,"Podocarpus lambertii","1 Forest"
PODOCARPACEAE,"Podocarpus lambertii","3.7 Subtropical/Tropical High Altitude"
PODOCARPACEAE,"Podocarpus sellowii","1 Forest"
PODOCARPACEAE,"Podocarpus sellowii","1.6 Subtropical/Tropical Moist Lowland"
PODOCARPACEAE,"Podocarpus sellowii","1.9 Subtropical/Tropical Moist Montane"
PODOCARPACEAE,"Podocarpus sellowii","2.2 Moist Savana"
PODOCARPACEAE,"Podocarpus sellowii","3.6 Subtropical/Tropical Moist"
PODOCARPACEAE,"Podocarpus sellowii","3.7 Subtropical/Tropical High Altitude"
PODOCARPACEAE,"Podocarpus sellowii","4.7 Subtropical/Tropical High Altitude"
PODOCARPACEAE,"Retrophyllum piresii","1.6 Subtropical/Tropical Moist Lowland"
PODOCARPACEAE,"Retrophyllum piresii","3.6 Subtropical/Tropical Moist"
PODOSTEMACEAE,"Apinagia riedelii","1 Forest"
PODOSTEMACEAE,"Apinagia riedelii","1.6 Subtropical/Tropical Moist Lowland"
PODOSTEMACEAE,"Apinagia riedelii","1.9 Subtropical/Tropical Moist Montane"
PODOSTEMACEAE,"Apinagia riedelii","5.1 Permanent Rivers/Streams/Creeks [includes waterfalls]"
PODOSTEMACEAE,"Castelnavia multipartita","1 Forest"
PODOSTEMACEAE,"Castelnavia multipartita","1.6 Subtropical/Tropical Moist Lowland"
PODOSTEMACEAE,"Castelnavia multipartita","1.9 Subtropical/Tropical Moist Montane"
PODOSTEMACEAE,"Castelnavia multipartita","5.1 Permanent Rivers/Streams/Creeks [includes waterfalls]"
PODOSTEMACEAE,"Castelnavia multipartita","5.5 Permanent Freshwater Lakes [over 8 ha]"
PODOSTEMACEAE,"Mourera fluviatilis","1.6 Subtropical/Tropical Moist Lowland"
PODOSTEMACEAE,"Mourera fluviatilis","1.9 Subtropical/Tropical Moist Montane"
PODOSTEMACEAE,"Mourera fluviatilis","5 Wetlands (inland)"
PODOSTEMACEAE,"Mourera fluviatilis","5.1 Permanent Rivers/Streams/Creeks [includes waterfalls]"
PODOSTEMACEAE,"Podostemum distichum","1 Forest"
PODOSTEMACEAE,"Podostemum distichum","1.9 Subtropical/Tropical Moist Montane"
PODOSTEMACEAE,"Podostemum distichum","4 Grassland"
PODOSTEMACEAE,"Podostemum distichum","4.7 Subtropical/Tropical High Altitude"
PODOSTEMACEAE,"Podostemum distichum","5.1 Permanent Rivers/Streams/Creeks [includes waterfalls]"
PODOSTEMACEAE,"Podostemum muelleri","1 Forest"
PODOSTEMACEAE,"Podostemum muelleri","1.6 Subtropical/Tropical Moist Lowland"
PODOSTEMACEAE,"Podostemum muelleri","1.9 Subtropical/Tropical Moist Montane"
PODOSTEMACEAE,"Podostemum muelleri","4 Grassland"
PODOSTEMACEAE,"Podostemum muelleri","4.7 Subtropical/Tropical High Altitude"
PODOSTEMACEAE,"Podostemum muelleri","5 Wetlands (inland)"
PODOSTEMACEAE,"Podostemum muelleri","5.1 Permanent Rivers/Streams/Creeks [includes waterfalls]"
PODOSTEMACEAE,"Podostemum rutifolium","1.6 Subtropical/Tropical Moist Lowland"
PODOSTEMACEAE,"Podostemum rutifolium","1.9 Subtropical/Tropical Moist Montane"
PODOSTEMACEAE,"Podostemum rutifolium","4 Grassland"
PODOSTEMACEAE,"Podostemum rutifolium","4.5 Subtropical/Tropical Dry Lowland"
PODOSTEMACEAE,"Podostemum rutifolium","4.7 Subtropical/Tropical High Altitude"
PODOSTEMACEAE,"Podostemum rutifolium","5.1 Permanent Rivers/Streams/Creeks [includes waterfalls]"
PODOSTEMACEAE,"Podostemum rutifolium","5 Wetlands (inland)"
PODOSTEMACEAE,"Podostemum saldanhanum","1 Forest"
PODOSTEMACEAE,"Podostemum saldanhanum","1.6 Subtropical/Tropical Moist Lowland"
PODOSTEMACEAE,"Podostemum saldanhanum","1.9 Subtropical/Tropical Moist Montane"
PODOSTEMACEAE,"Podostemum saldanhanum","5 Wetlands (inland)"
PODOSTEMACEAE,"Podostemum saldanhanum","5.1 Permanent Rivers/Streams/Creeks [includes waterfalls]"
PODOSTEMACEAE,"Podostemum ovatum","1 Forest"
PODOSTEMACEAE,"Podostemum ovatum","1.6 Subtropical/Tropical Moist Lowland"
PODOSTEMACEAE,"Podostemum ovatum","1.9 Subtropical/Tropical Moist Montane"
PODOSTEMACEAE,"Podostemum ovatum","5 Wetlands (inland)"
PODOSTEMACEAE,"Podostemum ovatum","5.1 Permanent Rivers/Streams/Creeks [includes waterfalls]"
PODOSTEMACEAE,"Podostemum scaturiginum","1 Forest"
PODOSTEMACEAE,"Podostemum scaturiginum","1.6 Subtropical/Tropical Moist Lowland"
PODOSTEMACEAE,"Podostemum scaturiginum","1.9 Subtropical/Tropical Moist Montane"
PODOSTEMACEAE,"Podostemum scaturiginum","5 Wetlands (inland)"
PODOSTEMACEAE,"Podostemum scaturiginum","5.1 Permanent Rivers/Streams/Creeks [includes waterfalls]"
PODOSTEMACEAE,"Podostemum weddellianum","1 Forest"
PODOSTEMACEAE,"Podostemum weddellianum","1.6 Subtropical/Tropical Moist Lowland"
PODOSTEMACEAE,"Podostemum weddellianum","1.9 Subtropical/Tropical Moist Montane"
PODOSTEMACEAE,"Podostemum weddellianum","3 Shrubland"
PODOSTEMACEAE,"Podostemum weddellianum","5 Wetlands (inland)"
PODOSTEMACEAE,"Podostemum weddellianum","5.1 Permanent Rivers/Streams/Creeks [includes waterfalls]"
PODOSTEMACEAE,"Podostemum weddellianum","4 Grassland"
PODOSTEMACEAE,"Podostemum weddellianum","4.5 Subtropical/Tropical Dry Lowland"
PODOSTEMACEAE,"Podostemum weddellianum","3.5 Subtropical/Tropical Dry"
POLYGALACEAE,"Acanthocladus brasiliensis","1 Forest"
POLYGALACEAE,"Acanthocladus brasiliensis","1.6 Subtropical/Tropical Moist Lowland"
POLYGALACEAE,"Acanthocladus brasiliensis","2 Savanna"
POLYGALACEAE,"Acanthocladus brasiliensis","2.2 Moist Savana"
POLYGALACEAE,"Acanthocladus brasiliensis","3 Shrubland"
POLYGALACEAE,"Acanthocladus brasiliensis","3.6 Subtropical/Tropical Moist"
POLYGALACEAE,"Acanthocladus pulcherrimus","1 Forest"
POLYGALACEAE,"Acanthocladus pulcherrimus","1.6 Subtropical/Tropical Moist Lowland"
POLYGALACEAE,"Acanthocladus santosii","1.6 Subtropical/Tropical Moist Lowland"
POLYGALACEAE,"Polygala brasiliensis","1 Forest"
POLYGALACEAE,"Polygala brasiliensis","1.9 Subtropical/Tropical Moist Montane"
POLYGALACEAE,"Polygala brasiliensis","3 Shrubland"
POLYGALACEAE,"Polygala brasiliensis","3.7 Subtropical/Tropical High Altitude"
POLYGALACEAE,"Polygala brasiliensis","4 Grassland"
POLYGALACEAE,"Polygala fendleri","3.7 Subtropical/Tropical High Altitude"
POLYGALACEAE,"Polygala fendleri","4 Grassland"
POLYGALACEAE,"Polygala franchetii","3 Shrubland"
POLYGALACEAE,"Polygala franchetii","3.5 Subtropical/Tropical Dry"
POLYGALACEAE,"Polygala franchetii","4 Grassland"
POLYGALACEAE,"Polygala franchetii","4.5 Subtropical/Tropical Dry Lowland"
POLYGALACEAE,"Polygala galioides","1.6 Subtropical/Tropical Moist Lowland"
POLYGALACEAE,"Polygala galioides","1.9 Subtropical/Tropical Moist Montane"
POLYGALACEAE,"Polygala galioides","2 Savanna"
POLYGALACEAE,"Polygala galioides","2.2 Moist Savana"
POLYGALACEAE,"Polygala galioides","3 Shrubland"
POLYGALACEAE,"Polygala galioides","3.6 Subtropical/Tropical Moist"
POLYGALACEAE,"Polygala galioides","3.7 Subtropical/Tropical High Altitude"
POLYGALACEAE,"Polygala galioides","4 Grassland"
POLYGALACEAE,"Polygala molluginifolia","1.9 Subtropical/Tropical Moist Montane"
POLYGALACEAE,"Polygala molluginifolia","1.6 Subtropical/Tropical Moist Lowland"
POLYGALACEAE,"Polygala molluginifolia","2 Savanna"
POLYGALACEAE,"Polygala molluginifolia","2.2 Moist Savana"
POLYGALACEAE,"Polygala molluginifolia","3 Shrubland"
POLYGALACEAE,"Polygala molluginifolia","3.6 Subtropical/Tropical Moist"
POLYGALACEAE,"Polygala molluginifolia","3.7 Subtropical/Tropical High Altitude"
POLYGALACEAE,"Polygala molluginifolia","4 Grassland"
POLYGALACEAE,"Polygala molluginifolia","4.7 Subtropical/Tropical High Altitude"
POLYGALACEAE,"Polygala molluginifolia","4.6 Subtropical/Tropical Seasonally Wet/Flooded Lowland"
POLYGALACEAE,"Polygala moquiniana","1.6 Subtropical/Tropical Moist Lowland"
POLYGALACEAE,"Polygala moquiniana","3 Shrubland"
POLYGALACEAE,"Polygala moquiniana","3.6 Subtropical/Tropical Moist"
POLYGALACEAE,"Polygala nudicaulis","3 Shrubland"
POLYGALACEAE,"Polygala nudicaulis","3.5 Subtropical/Tropical Dry"
POLYGALACEAE,"Polygala nudicaulis","3.7 Subtropical/Tropical High Altitude"
POLYGALACEAE,"Polygala nudicaulis","3.6 Subtropical/Tropical Moist"
POLYGALACEAE,"Polygala nudicaulis","4 Grassland"
POLYGALACEAE,"Polygala nudicaulis","4.5 Subtropical/Tropical Dry Lowland"
POLYGALACEAE,"Polygala pulchella","1.6 Subtropical/Tropical Moist Lowland"
POLYGALACEAE,"Polygala pulchella","2 Savanna"
POLYGALACEAE,"Polygala pumila","1.6 Subtropical/Tropical Moist Lowland"
POLYGALACEAE,"Polygala pumila","1.9 Subtropical/Tropical Moist Montane"
POLYGALACEAE,"Polygala pumila","4 Grassland"
POLYGALACEAE,"Polygala sabulosa","1.6 Subtropical/Tropical Moist Lowland"
POLYGALACEAE,"Polygala sabulosa","1.9 Subtropical/Tropical Moist Montane"
POLYGALACEAE,"Polygala sabulosa","3 Shrubland"
POLYGALACEAE,"Polygala sabulosa","3.6 Subtropical/Tropical Moist"
POLYGALACEAE,"Polygala sabulosa","3.7 Subtropical/Tropical High Altitude"
POLYGALACEAE,"Polygala selaginoides","1.6 Subtropical/Tropical Moist Lowland"
POLYGALACEAE,"Polygala stephaniana","2.2 Moist Savana"
POLYGALACEAE,"Polygala stephaniana","3 Shrubland"
POLYGALACEAE,"Polygala stephaniana","3.6 Subtropical/Tropical Moist"
POLYGALACEAE,"Polygala stephaniana","4 Grassland"
POLYGALACEAE,"Polygala stephaniana","4.6 Subtropical/Tropical Seasonally Wet/Flooded Lowland"
POLYGALACEAE,"Polygala stephaniana","4.7 Subtropical/Tropical High Altitude"
POLYGALACEAE,"Polygala stephaniana","3.7 Subtropical/Tropical High Altitude"
POLYGALACEAE,"Polygala tamariscea","1.6 Subtropical/Tropical Moist Lowland"
POLYGALACEAE,"Polygala tamariscea","1.9 Subtropical/Tropical Moist Montane"
POLYGALACEAE,"Polygala tamariscea","2 Savanna"
POLYGALACEAE,"Polygala tamariscea","2.2 Moist Savana"
POLYGALACEAE,"Polygala tamariscea","4 Grassland"
POLYPODIACEAE,"Microgramma crispata","1.5 Subtropical/Tropical Dry"
POLYPODIACEAE,"Microgramma crispata","3.5 Subtropical/Tropical Dry"
POLYPODIACEAE,"Pecluma hoehnii","1.5 Subtropical/Tropical Dry"
POLYPODIACEAE,"Pecluma truncorum","1.6 Subtropical/Tropical Moist Lowland"
POLYTRICHACEAE,"Itatiella ulei","1.9 Subtropical/Tropical Moist Montane"
PONTEDERIACEAE,"Heteranthera limosa","5.3 Shrub Dominated Wetlands"
PONTEDERIACEAE,"Heteranthera limosa","5.5 Permanent Freshwater Lakes [over 8 ha]"
PONTEDERIACEAE,"Heteranthera limosa","5.6 Seasonal/Intermittent Freshwater Lakes [over 8 ha]"
PONTEDERIACEAE,"Heteranthera limosa","5.7 Permanent Freshwater Marshes/Pools [under 8 ha]"
PONTEDERIACEAE,"Heteranthera limosa","5.8 Seasonal/Intermittent Freshwater Marshes/Pools [under 8 ha]"
PONTEDERIACEAE,"Heteranthera rotundifolia","5.6 Seasonal/Intermittent Freshwater Lakes [over 8 ha]"
PONTEDERIACEAE,"Heteranthera rotundifolia","5.7 Permanent Freshwater Marshes/Pools [under 8 ha]"
PONTEDERIACEAE,"Heteranthera rotundifolia","5.8 Seasonal/Intermittent Freshwater Marshes/Pools [under 8 ha]"
PONTEDERIACEAE,"Heteranthera zosterifolia","5.2 Seasonal/Intermittent/Irregular Rivers/Streams/Creeks"
PONTEDERIACEAE,"Heteranthera zosterifolia","5.5 Permanent Freshwater Lakes [over 8 ha]"
PONTEDERIACEAE,"Heteranthera zosterifolia","5.6 Seasonal/Intermittent Freshwater Lakes [over 8 ha]"
PONTEDERIACEAE,"Heteranthera zosterifolia","5.7 Permanent Freshwater Marshes/Pools [under 8 ha]"
PONTEDERIACEAE,"Heteranthera zosterifolia","5.8 Seasonal/Intermittent Freshwater Marshes/Pools [under 8 ha]"
PORTULACACEAE,"Portulaca halimoides","1.9 Subtropical/Tropical Moist Montane"
PORTULACACEAE,"Portulaca halimoides","3 Shrubland"
PORTULACACEAE,"Portulaca halimoides","3.5 Subtropical/Tropical Dry"
PORTULACACEAE,"Portulaca halimoides","3.7 Subtropical/Tropical High Altitude"
PORTULACACEAE,"Portulaca halimoides","4 Grassland"
PORTULACACEAE,"Portulaca halimoides","4.5 Subtropical/Tropical Dry Lowland"
PORTULACACEAE,"Portulaca halimoides","4.7 Subtropical/Tropical High Altitude"
PORTULACACEAE,"Portulaca halimoides","1.6 Subtropical/Tropical Moist Lowland"
PORTULACACEAE,"Portulaca halimoides","1.5 Subtropical/Tropical Dry"
PORTULACACEAE,"Portulaca hatschbachii","3 Shrubland"
PORTULACACEAE,"Portulaca hatschbachii","3.5 Subtropical/Tropical Dry"
PORTULACACEAE,"Portulaca hatschbachii","4 Grassland"
PORTULACACEAE,"Portulaca hatschbachii","4.5 Subtropical/Tropical Dry Lowland"
PORTULACACEAE,"Portulaca hatschbachii","4.7 Subtropical/Tropical High Altitude"
PORTULACACEAE,"Portulaca hatschbachii","3.7 Subtropical/Tropical High Altitude"
PORTULACACEAE,"Portulaca hatschbachii","1 Forest"
PORTULACACEAE,"Portulaca hatschbachii","1.5 Subtropical/Tropical Dry"
POTAMOGETONACEAE,"Zannichellia palustris","5.1 Permanent Rivers/Streams/Creeks [includes waterfalls]"
POTAMOGETONACEAE,"Zannichellia palustris","5.2 Seasonal/Intermittent/Irregular Rivers/Streams/Creeks"
POTAMOGETONACEAE,"Zannichellia palustris","5.5 Permanent Freshwater Lakes [over 8 ha]"
POTAMOGETONACEAE,"Zannichellia palustris","5.6 Seasonal/Intermittent Freshwater Lakes [over 8 ha]"
POTAMOGETONACEAE,"Zannichellia palustris","5.14 Permanent Saline, Brackish or Alkaline Lakes"
POTAMOGETONACEAE,"Zannichellia palustris","5.15 Seasonal/Intermittent Saline, Brackish or Alkaline Lakes and Flats"
POTTIACEAE,"Erythrophyllastrum andinum","1.9 Subtropical/Tropical Moist Montane"
POTTIACEAE,"Erythrophyllastrum andinum","1.5 Subtropical/Tropical Dry"
POTTIACEAE,"Leptodontium wallisii","1.9 Subtropical/Tropical Moist Montane"
PROTEACEAE,"Euplassa cantareirae","1.6 Subtropical/Tropical Moist Lowland"
PROTEACEAE,"Panopsis multiflora","1.6 Subtropical/Tropical Moist Lowland"
PROTEACEAE,"Panopsis rubescens","5.1 Permanent Rivers/Streams/Creeks [includes waterfalls]"
PROTEACEAE,"Roupala asplenioides","1.6 Subtropical/Tropical Moist Lowland"
PTERIDACEAE,"Adiantum diphyllum","1.6 Subtropical/Tropical Moist Lowland"
PTERIDACEAE,"Adiantum discolor","1.6 Subtropical/Tropical Moist Lowland"
PTERIDACEAE,"Doryopteris lomariacea","4.7 Subtropical/Tropical High Altitude"
PTERIDACEAE,"Doryopteris lomariacea","1.5 Subtropical/Tropical Dry"
PTERIDACEAE,"Doryopteris rediviva","1.6 Subtropical/Tropical Moist Lowland"
PTERIDACEAE,"Doryopteris trilobata","4.7 Subtropical/Tropical High Altitude"
PTERIDACEAE,"Eriosorus biardii","3.7 Subtropical/Tropical High Altitude"
PTERIDACEAE,"Eriosorus cheilanthoides","3.7 Subtropical/Tropical High Altitude"
PTERIDACEAE,"Eriosorus insignis","3.7 Subtropical/Tropical High Altitude"
PTERIDACEAE,"Eriosorus rufescens","1.9 Subtropical/Tropical Moist Montane"
PTERIDACEAE,"Pellaea cymbiformis","2.2 Moist Savana"
PTERIDACEAE,"Pteris congesta","1.9 Subtropical/Tropical Moist Montane"
QUIINACEAE,"Quiina magallano-gomesii","1 Forest"
QUIINACEAE,"Quiina magallano-gomesii","1.6 Subtropical/Tropical Moist Lowland"
QUILLAJACEAE,"Quillaja brasiliensis","1.6 Subtropical/Tropical Moist Lowland"
QUILLAJACEAE,"Quillaja brasiliensis","1.9 Subtropical/Tropical Moist Montane"
QUILLAJACEAE,"Quillaja brasiliensis","2 Savanna"
RANUNCULACEAE,"Anemone decapetala","1 Forest"
RANUNCULACEAE,"Anemone decapetala","1.9 Subtropical/Tropical Moist Montane"
RANUNCULACEAE,"Anemone decapetala","3 Shrubland"
RANUNCULACEAE,"Anemone decapetala","3.7 Subtropical/Tropical High Altitude"
RANUNCULACEAE,"Anemone decapetala","4 Grassland"
RANUNCULACEAE,"Anemone sellowii","1 Forest"
RANUNCULACEAE,"Anemone sellowii","1.6 Subtropical/Tropical Moist Lowland"
RANUNCULACEAE,"Clematis campestris","1 Forest"
RANUNCULACEAE,"Clematis campestris","1.9 Subtropical/Tropical Moist Montane"
RANUNCULACEAE,"Clematis campestris","3 Shrubland"
RANUNCULACEAE,"Clematis campestris","3.7 Subtropical/Tropical High Altitude"
RANUNCULACEAE,"Clematis campestris","4 Grassland"
RANUNCULACEAE,"Clematis campestris","4.7 Subtropical/Tropical High Altitude"
RANUNCULACEAE,"Ranunculus flagelliformis","1 Forest"
RANUNCULACEAE,"Ranunculus flagelliformis","1.9 Subtropical/Tropical Moist Montane"
RANUNCULACEAE,"Ranunculus flagelliformis","3 Shrubland"
RANUNCULACEAE,"Ranunculus flagelliformis","3.7 Subtropical/Tropical High Altitude"
RANUNCULACEAE,"Ranunculus flagelliformis","4 Grassland"
RANUNCULACEAE,"Ranunculus flagelliformis","4.7 Subtropical/Tropical High Altitude"
RANUNCULACEAE,"Ranunculus flagelliformis","5 Wetlands (inland)"
RANUNCULACEAE,"Ranunculus flagelliformis","5.6 Seasonal/Intermittent Freshwater Lakes [over 8 ha]"
RHAMNACEAE,"Colletia exserta","2 Savanna"
RHAMNACEAE,"Colletia exserta","1.6 Subtropical/Tropical Moist Lowland"
RHAMNACEAE,"Colletia paradoxa","2 Savanna"
RHAMNACEAE,"Colubrina retusa","1.6 Subtropical/Tropical Moist Lowland"
RHAMNACEAE,"Colubrina retusa","2 Savanna"
RHAMNACEAE,"Condalia buxifolia","1.6 Subtropical/Tropical Moist Lowland"
RHAMNACEAE,"Crumenaria choretroides","2 Savanna"
RHAMNACEAE,"Discaria americana","1.6 Subtropical/Tropical Moist Lowland"
RHAMNACEAE,"Gouania blanchetiana","1.6 Subtropical/Tropical Moist Lowland"
RHAMNACEAE,"Gouania corylifolia","1.6 Subtropical/Tropical Moist Lowland"
RHAMNACEAE,"Gouania inornata","2 Savanna"
RHAMNACEAE,"Gouania ulmifolia","1.6 Subtropical/Tropical Moist Lowland"
RHAMNACEAE,"Reissekia smilacina","1.6 Subtropical/Tropical Moist Lowland"
RHAMNACEAE,"Rhamnidium glabrum","2 Savanna"
RHAMNACEAE,"Rhamnidium glabrum","1.6 Subtropical/Tropical Moist Lowland"
RHAMNACEAE,"Rhamnus sphaerosperma var. pubescens","2 Savanna"
RHAMNACEAE,"Rhamnus sphaerosperma var. pubescens","1.6 Subtropical/Tropical Moist Lowland"
RHAMNACEAE,"Scutia arenicola","1.6 Subtropical/Tropical Moist Lowland"
RHIZOPHORACEAE,"Paradrypetes ilicifolia","1.6 Subtropical/Tropical Moist Lowland"
RICCIACEAE,"Riccia ridleyi","1.9 Subtropical/Tropical Moist Montane"
RUBIACEAE,"Alseis involuta","1.9 Subtropical/Tropical Moist Montane"
RUBIACEAE,"Alseis involuta","1.5 Subtropical/Tropical Dry"
RUBIACEAE,"Alseis involuta","3 Shrubland"
RUBIACEAE,"Alseis involuta","1 Forest"
RUBIACEAE,"Alseis involuta","3.5 Subtropical/Tropical Dry"
RUBIACEAE,"Alseis involuta","3.6 Subtropical/Tropical Moist"
RUBIACEAE,"Alseis involuta","3.7 Subtropical/Tropical High Altitude"
RUBIACEAE,"Alseis involuta","4 Grassland"
RUBIACEAE,"Alseis involuta","4.5 Subtropical/Tropical Dry Lowland"
RUBIACEAE,"Bathysa australis","1 Forest"
RUBIACEAE,"Bathysa australis","1.6 Subtropical/Tropical Moist Lowland"
RUBIACEAE,"Bathysa cuspidata","1.5 Subtropical/Tropical Dry"
RUBIACEAE,"Bathysa cuspidata","3 Shrubland"
RUBIACEAE,"Bathysa cuspidata","1.6 Subtropical/Tropical Moist Lowland"
RUBIACEAE,"Bathysa cuspidata","1 Forest"
RUBIACEAE,"Bathysa cuspidata","1.9 Subtropical/Tropical Moist Montane"
RUBIACEAE,"Bathysa cuspidata","3.5 Subtropical/Tropical Dry"
RUBIACEAE,"Bathysa cuspidata","3.6 Subtropical/Tropical Moist"
RUBIACEAE,"Bathysa cuspidata","3.7 Subtropical/Tropical High Altitude"
RUBIACEAE,"Borreria pulchristipula","1 Forest"
RUBIACEAE,"Borreria pulchristipula","1.5 Subtropical/Tropical Dry"
RUBIACEAE,"Borreria pulchristipula","1.6 Subtropical/Tropical Moist Lowland"
RUBIACEAE,"Borreria pulchristipula","3 Shrubland"
RUBIACEAE,"Borreria pulchristipula","3.5 Subtropical/Tropical Dry"
RUBIACEAE,"Borreria pulchristipula","3.6 Subtropical/Tropical Moist"
RUBIACEAE,"Borreria pulchristipula","4 Grassland"
RUBIACEAE,"Borreria pulchristipula","4.5 Subtropical/Tropical Dry Lowland"
RUBIACEAE,"Borreria pulchristipula","1.9 Subtropical/Tropical Moist Montane"
RUBIACEAE,"Borreria pulchristipula","3.7 Subtropical/Tropical High Altitude"
RUBIACEAE,"Borreria remota","1 Forest"
RUBIACEAE,"Borreria remota","1.6 Subtropical/Tropical Moist Lowland"
RUBIACEAE,"Borreria remota","1.9 Subtropical/Tropical Moist Montane"
RUBIACEAE,"Borreria remota","3 Shrubland"
RUBIACEAE,"Borreria remota","3.5 Subtropical/Tropical Dry"
RUBIACEAE,"Borreria remota","4 Grassland"
