family,scientificNameWithoutAuthorship,scientificNameAuthorship,acceptedNameUsage
CACTACEAE,"Epiphyllum phyllanthus","(L.) Haw.","Epiphyllum phyllanthus (L.) Haw."
CACTACEAE,"Espostoopsis dybowskii","(Rol.-Goss.) Buxb.","Espostoopsis dybowskii (Rol.-Goss.) Buxb."
CACTACEAE,"Facheiroa cephaliomelana","Buining & Brederoo","Facheiroa cephaliomelana Buining & Brederoo"
CACTACEAE,"Facheiroa cephaliomelana subsp. estevesii","(P.J.Braun) N.P.Taylor & Zappi","Facheiroa cephaliomelana subsp. estevesii (P.J.Braun) N.P.Taylor & Zappi"
CACTACEAE,"Facheiroa ulei","(GÃÂ¼rke) Werderm.","Facheiroa ulei (GÃÂ¼rke) Werderm."
CACTACEAE,"Frailea buenekeri",W.R.Abraham,"Frailea buenekeri W.R.Abraham"
CACTACEAE,"Frailea castanea",Backeb.,"Frailea castanea Backeb."
CACTACEAE,"Frailea curvispina","Buining & Brederoo","Frailea curvispina Buining & Brederoo"
CACTACEAE,"Frailea gracillima","(Lem.) Britton & Rose","Frailea gracillima (Lem.) Britton & Rose"
CACTACEAE,"Frailea mammifera","Buining & Brederoo","Frailea mammifera Buining & Brederoo"
CACTACEAE,"Frailea phaeodisca","(Speg.) Speg.","Frailea phaeodisca (Speg.) Speg."
CACTACEAE,"Frailea pumila","(Lem.) Britton & Rose","Frailea pumila (Lem.) Britton & Rose"
CACTACEAE,"Frailea pygmaea","(Speg.) Britton & Rose","Frailea pygmaea (Speg.) Britton & Rose"
CACTACEAE,"Frailea schilinzkyana","(K.Schum.) Britton & Rose","Frailea schilinzkyana (K.Schum.) Britton & Rose"
CACTACEAE,"Gymnocalycium denudatum","(Link & Otto) Pfeiff. ex Mittler","Gymnocalycium denudatum (Link & Otto) Pfeiff. ex Mittler"
