occurrenceID,family,familyAccepted,acceptedNameUsage,acceptedNameUsageWithoutAuthorship,decimalLatitude,decimalLongitude,georeferenceProtocol,georeferenceVerificationStatus,georeferencedBy,georeferencedDate,georeferencePrecision,coordinateUncertaintyInMeters,acceptedNameUsage,valid,validation_taxonomy,validation_cultivated,validation_duplicated,validation_native,validation_georeference,contributor,remarks
occurrence:rj:4586172,MALVACEAE,MALVACEAE,"Abutilon esculentum A.St.-Hil.","Abutilon esculentum",-22.431811,-41.839613,"google earth",ok,,,,"1 a 5 km","Abutilon esculentum A.St.-Hil.",true,valid,no,no,native,valid,"Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:4586315,SAPINDACEAE,SAPINDACEAE,"Paullinia marginata Casar.","Paullinia marginata",-22.611435,-43.112838,sig,ok,,,,"centroide de municipio","Paullinia marginata Casar.",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4586479,ARACEAE,ARACEAE,"Anthurium lucidum Kunth","Anthurium lucidum",-22.961669,-43.256662,"google earth",ok,,,,"250 a 1000 m","Anthurium lucidum Kunth",true,valid,no,no,native,valid,"Marcus Nadruz ; Fernanda Wimmer ; Lucas Moraes",
occurrence:rj:458662,Euphorbiaceae,EUPHORBIACEAE,"Dalechampia granadilla Baill.","Dalechampia granadilla",0,0,,nok,"Leonardo Novaes",,,,"Dalechampia granadilla Baill.",false,valid,no,yes,native,valid,"Fernanda Hurbath Pita Brandão ; Leonardo Novaes ; Eduardo Fernandez",
occurrence:rj:4586888,MELASTOMATACEAE,MELASTOMATACEAE,"Leandra breviflora Cogn.","Leandra breviflora",-22.376706,-42.383115,sig,ok,,,,"centroide de uc","Leandra breviflora Cogn.",true,valid,no,no,native,valid,"Leonardo Novaes ; Luiz Santos Filho",
occurrence:rj:4587037,BEGONIACEAE,BEGONIACEAE,"Begonia olsoniae L.B.Sm. & B.G.Schub.","Begonia olsoniae",-22.531347,-44.568832,sig,ok,,,,"centroide de municipio","Begonia olsoniae L.B.Sm. & B.G.Schub.",,,,,,,"Fernanda Wimmer ; Lucas Moraes",
occurrence:rj:4587380,ASTERACEAE,ASTERACEAE,"Lepidaploa persicifolia (Desf.) H.Rob.","Lepidaploa persicifolia",-23.200422,-44.581407,"google earth",ok,,,,"250 a 1000 m","Lepidaploa persicifolia (Desf.) H.Rob.",true,valid,no,no,native,valid,"Jimi Nakajima ; Victor Menezes ; Lucas Moraes",
occurrence:rj:4587506,MELASTOMATACEAE,MELASTOMATACEAE,"Tibouchina benthamiana (Gardner) Cogn.","Tibouchina benthamiana",-22.518642,-43.228939,"google earth",ok,,,,"5 a 10 km","Tibouchina benthamiana (Gardner) Cogn.",true,valid,no,no,native,valid,"Tomás Amorim ; Luiz Santos Filho",
occurrence:rj:4587510,ERYTHROXYLACEAE,ERYTHROXYLACEAE,"Erythroxylum gaudichaudii Peyr.","Erythroxylum gaudichaudii",-22.979242,-43.243989,"google earth",ok,,,,"250 a 1000 m","Erythroxylum gaudichaudii Peyr.",true,valid,no,no,native,valid,"Maria Iracema Bezerra Loiola ; Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:4587515,LEGUMINOSAE,FABACEAE,"Senegalia mikanii (Benth.) Seigler & Ebinger","Senegalia mikanii",-22.786929,-41.935636,sig,ok,,,,"centroide de municipio","Senegalia mikanii (Benth.) Seigler & Ebinger",true,valid,no,no,native,valid,"Marli Pires Morim ; Nina Lys ; Lucas Moulton",
occurrence:rj:4587558,MARANTACEAE,MARANTACEAE,"Goeppertia reginae (J.M.A.Braga) Borchs. & S.Suárez","Goeppertia reginae",-22.940483,-43.186150,"google earth",ok,,,,"250 a 1000 m","Goeppertia reginae (J.M.A.Braga) Borchs. & S.Suárez",true,valid,no,no,native,valid,"Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:4588026,MELASTOMATACEAE,MELASTOMATACEAE,"Pleiochiton micranthum Cogn.","Pleiochiton micranthum",-22.376706,-42.383115,sig,ok,,,,"centroide de uc","Pleiochiton micranthum Cogn.",true,valid,no,no,native,valid,"Tomás Amorim ; Luiz Santos Filho",
occurrence:rj:4588173,ERYTHROXYLACEAE,ERYTHROXYLACEAE,"Erythroxylum ovalifolium Peyr.","Erythroxylum ovalifolium",-23.047454,-43.526176,"google earth",ok,,,,"1 a 5 km","Erythroxylum ovalifolium Peyr.",true,valid,no,no,native,valid,"Maria Iracema Bezerra Loiola ; Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:4588192,ASCLEPIADACEAE,APOCYNACEAE,"Macroditassa laxa (Malme) Fontella & de Lamare","Macroditassa laxa",0,0,,ok,,,,,"Macroditassa laxa (Malme) Fontella & de Lamare",false,valid,no,yes,native,valid,"Victor Menezes ; Alessandro Rapini ; Tomás Amorim ; Lucas Moraes",
occurrence:rj:4588243,BEGONIACEAE,BEGONIACEAE,"Begonia rubropilosa A.DC.","Begonia rubropilosa",-22.983333,-44.083333,"google earth",ok,,,,"5 a 10 km","Begonia rubropilosa A.DC.",,,,,,,"Igor Lourenço Oliveira ; Lucas Moraes",
occurrence:rj:4588303,RUBIACEAE,RUBIACEAE,"Faramea filamentosa Müll.Arg.","Faramea filamentosa",-22.436389,-43.170833,"google earth",ok,,,,"5 a 10 km","Faramea filamentosa Müll.Arg.",true,valid,no,no,native,valid,"Mário Gomes ; Maria Fernanda Calió ; Tomás Amorim ; Raquel",
occurrence:rj:4588419,RUTACEAE,RUTACEAE,"Conchocarpus sordidus Kallunki","Conchocarpus sordidus",-22.982526,-43.243654,"google earth",ok,,,,"5 a 10 km","Conchocarpus sordidus Kallunki",true,valid,no,no,native,valid,"Jose Rubens Pirani ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:4588537,ARALIACEAE,ARALIACEAE,"Hydrocotyle ulei H.Wolff","Hydrocotyle ulei",-22.531347,-44.568832,sig,ok,,,,"centroide de municipio","Hydrocotyle ulei H.Wolff",true,valid,no,no,native,valid,"Pedro Fiaschi ; Leonardo Novaes ; Fernanda Wimmer ; Lucas Moulton",
occurrence:rj:4588771,MALVACEAE,MALVACEAE,"Callianthe sellowiana (Klotzsch) Donnel","Callianthe sellowiana",-22.963056,-43.259449,"google earth",ok,"Fernanda Wimmer",,,"1 a 5 km","Callianthe sellowiana (Klotzsch) Donnel",true,valid,no,no,native,valid,"Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:4589202,IRIDACEAE,IRIDACEAE,"Neomarica longifolia (Link & Otto) Sprague","Neomarica longifolia",-23.000643,-43.317854,"google earth",ok,,,,"1 a 5 km","Neomarica longifolia (Link & Otto) Sprague",false,invalid,,no,,,"André Gil ; Fernanda Wimmer ; Tomás Amorim ; Leonardo Novaes ; Lucas Moraes",
occurrence:rj:4589370,RUBIACEAE,RUBIACEAE,"Psychotria tenuinervis Müll.Arg.","Psychotria tenuinervis",-22.971803,-43.024602,"google earth",ok,,,,"250 a 1000 m","Psychotria tenuinervis Müll.Arg.",true,valid,no,no,native,valid,"Daniela Zappi ; Leonardo Novaes ; Raquel",
occurrence:rj:4589619,MELASTOMATACEAE,MELASTOMATACEAE,"Leandra breviflora Cogn.","Leandra breviflora",0,0,,nok,,,,,"Leandra breviflora Cogn.",false,valid,no,no,native,unknown,"Leonardo Novaes ; Luiz Santos Filho",
occurrence:rj:4590191,THELYPTERIDACEAE,THELYPTERIDACEAE,"Thelypteris refracta (Fisch. & C.Meyer ex Kunze) C.F.Reed","Thelypteris refracta",0,0,,nok,"Fernanda Wimmer",,,,"Thelypteris refracta (Fisch. & C.Meyer ex Kunze) C.F.Reed",true,valid,no,no,native,valid,"Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:4590492,MELASTOMATACEAE,MELASTOMATACEAE,"Miconia eichleri Cogn.","Miconia eichleri",-22.2819,-42.5308,coletor,ok,,,,"5 a 10 km","Miconia eichleri Cogn.",true,valid,no,no,native,valid,"Rogerio Braga ; Luiz Santos Filho",
occurrence:rj:4590666,CONVOLVULACEAE,CONVOLVULACEAE,"Bonamia umbellata (Choisy) Hallier f.","Bonamia umbellata",-22.926747,-43.458607,sig,ok,"Fernanda Wimmer",,,"centroide de municipio","Bonamia umbellata (Choisy) Hallier f.",true,valid,no,no,native,valid,"Priscila Ferreira ; Fernanda Wimmer ; Raquel",
occurrence:rj:4590739,LAURACEAE,LAURACEAE,"Mezilaurus navalium (Allemão) Taub. ex Mez","Mezilaurus navalium",-22.400781,-43.160199,sig,ok,,,,"centroide de municipio","Mezilaurus navalium (Allemão) Taub. ex Mez",true,valid,no,no,native,valid,"Alexandre Quinet ; Rogerio Braga ; Raquel",
occurrence:rj:4590803,BROMELIACEAE,BROMELIACEAE,"Aechmea fasciata (Lindl.) Baker","Aechmea fasciata",0,0,,nok,,,,,"Aechmea fasciata (Lindl.) Baker",,,,,,,"Daniel Maurenza ; Rodrigo Amaro",
occurrence:rj:4591132,BROMELIACEAE,Bromeliaceae,"Vriesea eltoniana E.Pereira","Vriesea eltoniana",-22.9771,-43.027361,"google earth",ok,,,,"250 a 1000 m","Vriesea eltoniana E.Pereira",true,valid,no,no,native,valid,"Rogerio Braga ; Rodrigo Amaro",
occurrence:rj:4591192,OCHNACEAE,OCHNACEAE,"Luxemburgia glazioviana (Engl.) Beauverd","Luxemburgia glazioviana",-22.466667,-42.566667,coletor,ok,,,,,"Luxemburgia glazioviana (Engl.) Beauverd",false,,,yes,,,"Claudio Nicoletti de Fraga ; Fernanda Wimmer ; Raquel",
occurrence:rj:4591307,SAPINDACEAE,SAPINDACEAE,"Allophylus heterophyllus (Cambess.) Radlk.","Allophylus heterophyllus",-22.967621,-43.239393,"google earth",ok,,,,"5 a 10 km","Allophylus heterophyllus (Cambess.) Radlk.",true,valid,unknown,no,native,valid,"Inaldo Santo ; Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4591389,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea bradei R.Knuth","Dioscorea bradei",-22.453424,-44.610962,"google earth",ok,"Fernanda Wimmer",,,"1 a 5 km","Dioscorea bradei R.Knuth",true,valid,no,no,native,valid,"Tomás Amorim ; Ricardo Couto ; Fernanda Wimmer ; Raquel",
occurrence:rj:4591406,VIOLACEAE,VIOLACEAE,"Rinorea laevigata (Sol. ex Ging.) Hekking","Rinorea laevigata",-22.872588,-42.018156,"google earth",ok,"Fernanda Wimmer",,,"250 a 1000 m","Rinorea laevigata (Sol. ex Ging.) Hekking",true,valid,no,no,native,valid,"Juliana de Paula Souza ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:4591480,COMBRETACEAE,COMBRETACEAE,"Terminalia acuminata (Allemão) Eichler","Terminalia acuminata",-22.954137,-43.265619,"google earth",ok,"Fernanda Wimmer",,,"1 a 5 km","Terminalia acuminata (Allemão) Eichler",true,valid,no,no,native,valid,"Maria Iracema Bezerra Loiola ; Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:4591549,ANNONACEAE,ANNONACEAE,"Annona parviflora (A.St.-Hil.) H.Rainer","Annona parviflora",-22.967169,-43.024269,"google earth",ok,,,,"250 a 1000 m","Annona parviflora (A.St.-Hil.) H.Rainer",true,valid,no,no,native,valid,"Adriana Quintella Lobão ; Leonardo Novaes ; Rodrigo Amaro",
occurrence:rj:4591825,IRIDACEAE,IRIDACEAE,"Neomarica northiana (Schneev.) Sprague","Neomarica northiana",-22.968422,-42.989313,"google earth",ok,,,,,"Neomarica northiana (Schneev.) Sprague",true,valid,no,no,unknown,valid,"André Gil ; Victor Menezes ; Lucas Moraes",
occurrence:rj:4591983,MONIMIACEAE,MONIMIACEAE,"Mollinedia acutissima Perkins","Mollinedia acutissima",-22.156256,-42.025329,"google earth",ok,"Fernanda Wimmer",,,"5 a 10 km","Mollinedia acutissima Perkins",false,invalid,,no,,,"Elton John de Lirio ; Fernanda Wimmer ; Raquel",
occurrence:rj:4592068,MONIMIACEAE,MONIMIACEAE,"Mollinedia stenophylla Perkins","Mollinedia stenophylla",-19.9075,-40.553056,coletor,ok,"Fernanda Wimmer",,,,"Mollinedia stenophylla Perkins",false,invalid,,no,,,"Elton John de Lirio ; Fernanda Wimmer ; Raquel",
occurrence:rj:4592148,LAMIACEAE,LAMIACEAE,"Salvia rivularis Gardner","Salvia rivularis",-22.354629,-42.585838,"google earth",ok,,,,"1 a 5 km","Salvia rivularis Gardner",true,valid,no,no,native,valid,"Michelle Mota ; Fernanda Wimmer ; Leonardo Novaes ; Lucas Moraes",
occurrence:rj:4592692,SAPINDACEAE,SAPINDACEAE,"Allophylus heterophyllus (Cambess.) Radlk.","Allophylus heterophyllus",-22.967621,-43.239393,"google earth",ok,,,,"5 a 10 km","Allophylus heterophyllus (Cambess.) Radlk.",true,valid,unknown,no,native,valid,"Inaldo Santo ; Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4592892,ARACEAE,ARACEAE,"Anthurium luschnathianum Kunth","Anthurium luschnathianum",-23.011935,-43.395943,"google earth",ok,,,,"5 a 10 km","Anthurium luschnathianum Kunth",false,valid,no,no,native,valid,"Marcus Nadruz ; Fernanda Wimmer ; Lucas Moraes",
occurrence:rj:4593083,ERYTHROXYLACEAE,ERYTHROXYLACEAE,"Erythroxylum ovalifolium Peyr.","Erythroxylum ovalifolium",-23.044892,-44.358926,"google earth",ok,,,,"1 a 5 km","Erythroxylum ovalifolium Peyr.",true,valid,no,no,native,valid,"Maria Iracema Bezerra Loiola ; Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:4593187,LEGUMINOSAE,FABACEAE,"Dahlstedtia glaziovii (Taub.) M.J. Silva & A.M.G. Azevedo","Dahlstedtia glaziovii",-22.334938,-42.722442,"google earth",ok,,,,"1 a 5 km","Dahlstedtia glaziovii (Taub.) M.J. Silva & A.M.G. Azevedo",true,valid,no,no,native,valid,"Haroldo Lima ; Leonardo Novaes ; Lucas Moulton",
occurrence:rj:4593315,PTERIDACEAE,PTERIDACEAE,"Doryopteris subsimplex (Fée) Diels","Doryopteris subsimplex",-22.338117,-42.466242,sig,ok,"Fernanda Wimmer",,,"centroide de municipio","Doryopteris subsimplex (Fée) Diels",true,valid,no,no,native,valid,"Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:4593323,VOCHYSIACEAE,VOCHYSIACEAE,"Callisthene dryadum Duarte","Callisthene dryadum",-22.967429,-43.223779,"google earth",ok,"Fernanda Wimmer",,,"250 a 1000 m","Callisthene dryadum Duarte",false,valid,yes,no,non-native,valid,"Deise Gonçalves ; Gustavo Shimizu ; Fernanda Wimmer ; Lucas Moulton",
occurrence:rj:4593365,ERYTHROXYLACEAE,ERYTHROXYLACEAE,"Erythroxylum ovalifolium Peyr.","Erythroxylum ovalifolium",-22.929563,-42.450167,"google earth",ok,,,,"1 a 5 km","Erythroxylum ovalifolium Peyr.",true,valid,no,no,native,valid,"Maria Iracema Bezerra Loiola ; Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:4593419,ASTERACEAE,ASTERACEAE,"Mikania pteropoda DC.","Mikania pteropoda",-22.400781,-43.160199,sig,ok,,,,"centroide de municipio","Mikania pteropoda DC.",true,valid,no,no,native,valid,"Jimi Nakajima ; Rogerio Braga ; Lucas Moraes",
occurrence:rj:4593557,BROMELIACEAE,BROMELIACEAE,"Quesnelia edmundoi L.B.Sm.","Quesnelia edmundoi",-22.967373,-43.228713,"google earth",ok,,,,"0 a 250 m","Quesnelia edmundoi L.B.Sm.",,,,,,,"Rogerio Braga ; Rodrigo Amaro",
occurrence:rj:4593570,RUBIACEAE,RUBIACEAE,"Chomelia monantha (K.Schum. ex Standl.) Steyerm.","Chomelia monantha",-22.35521,-44.653951,sig,ok,,,,"centroide de uc","Chomelia monantha (K.Schum. ex Standl.) Steyerm.",,,,,,,"Tomás Amorim ; Raquel",
occurrence:rj:4593891,LEGUMINOSAE,FABACEAE,"Senegalia mikanii (Benth.) Seigler & Ebinger","Senegalia mikanii",-23.025995,-43.47111,"google earth",ok,,,,"5 a 10 km","Senegalia mikanii (Benth.) Seigler & Ebinger",true,valid,no,no,native,valid,"Marli Pires Morim ; Nina Lys ; Lucas Moulton",
occurrence:rj:4594009,RUTACEAE,RUTACEAE,"Conchocarpus ovatus (A.St.-Hil. & Tul.) Kallunki & Pirani","Conchocarpus ovatus",-22.95214,-43.166774,"google earth",ok,,,,"1 a 5 km","Conchocarpus ovatus (A.St.-Hil. & Tul.) Kallunki & Pirani",true,valid,no,no,native,valid,"Jose Rubens Pirani ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:4594053,PIPERACEAE,PIPERACEAE,"Piper translucens Yunck.","Piper translucens",-21.9769,-41.9581,,ok,"Fernanda Wimmer",,,,"Piper translucens Yunck.",true,valid,no,no,native,valid,"Tomás Amorim ; George Azevedo de Queiroz ; Fernanda Wimmer ; Raquel",
occurrence:rj:4594095,COMBRETACEAE,COMBRETACEAE,"Terminalia acuminata (Allemão) Eichler","Terminalia acuminata",-22.967429,-43.223779,"google earth",ok,"Fernanda Wimmer",,,"250 a 1000 m ","Terminalia acuminata (Allemão) Eichler",false,valid,yes,no,non-native,valid,"Maria Iracema Bezerra Loiola ; Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:4594212,GUTTIFERAE,CALOPHYLLACEAE,"Kielmeyera excelsa Cambess.","Kielmeyera excelsa",-23.003849,-43.421422,"google earth",ok,"Fernanda Wimmer",,,"0 a 250 m","Kielmeyera excelsa Cambess.",false,invalid,,no,,,"Victor Menezes ; Leonardo Novaes ; Rafaela Jorge Trad ; Fernanda Wimmer ; Raquel",
occurrence:rj:4594253,TRIURIDACEAE,TRIURIDACEAE,"Peltophyllum caudatum (Poulsen) R.Schmid & M.D.Turner","Peltophyllum caudatum",0,0,,nok,"Fernanda Wimmer",,,,"Peltophyllum caudatum (Poulsen) R.Schmid & M.D.Turner",false,valid,no,no,native,unknown,"Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:4594358,RUBIACEAE,RUBIACEAE,"Manettia fimbriata Cham. & Schltdl.","Manettia fimbriata",-22.940483,-43.18615,"google earth",ok,,,,"250 a 1000 m","Manettia fimbriata Cham. & Schltdl.",,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:4594428,LEGUMINOSAE,FABACEAE,"Machaerium legale (Vell.) Benth.","Machaerium legale",0,0,,nok,,,,,"Machaerium legale (Vell.) Benth.",false,invalid,,no,,,"Fabiana Luiza Ranzato Filardi ; Nina Lys ; Lucas Moulton",
occurrence:rj:4595141,MELASTOMATACEAE,MELASTOMATACEAE,"Behuria organensis (Saldanha & Cogn.) R.Tav. & Baumgratz","Behuria organensis",0,0,,ok,,,,,"Behuria organensis (Saldanha & Cogn.) R.Tav. & Baumgratz",false,valid,no,yes,native,valid,"Rogerio Braga ; Leonardo Novaes ; Luiz Santos Filho",
occurrence:rj:4595159,BROMELIACEAE,BROMELIACEAE,"Nidularium fulgens Lem.","Nidularium fulgens",-22.400781,-43.160199,sig,ok,,,,"centroide de municipio","Nidularium fulgens Lem.",false,,,yes,,,"Tomás Amorim ; Leonardo Novaes ; Rodrigo Amaro",
occurrence:rj:4595176,MELASTOMATACEAE,MELASTOMATACEAE,"Behuria organensis (Saldanha & Cogn.) R.Tav. & Baumgratz","Behuria organensis",0,0,,ok,,,,,"Behuria organensis (Saldanha & Cogn.) R.Tav. & Baumgratz",false,valid,no,yes,native,valid,"Leonardo Novaes ; Luiz Santos Filho",
occurrence:rj:4595197,MYRTACEAE,MYRTACEAE,"Calyptranthes grandiflora O.Berg","Calyptranthes grandiflora",0,0,,nok,,,,,"Calyptranthes grandiflora O.Berg",,,,,,,"Victor Menezes ; Lucas Moulton",
occurrence:rj:4595256,ASTERACEAE,ASTERACEAE,"Lepidaploa persicifolia (Desf.) H.Rob.","Lepidaploa persicifolia",0,0,,nok,,,,,"Lepidaploa persicifolia (Desf.) H.Rob.",false,valid,no,no,native,unknown,"Jimi Nakajima ; Victor Menezes ; Lucas Moraes",
occurrence:rj:4595517,OCHNACEAE,OCHNACEAE,"Ouratea stipulata (Vell.) Engl.","Ouratea stipulata",-23.040637,-43.508644,sig,ok,"Fernanda Wimmer",,,"centroide de uc","Ouratea stipulata (Vell.) Engl.",true,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:4595567,APIACEAE,APIACEAE,"Eryngium fluminense Urb.","Eryngium fluminense",-22.485013,-43.063552,"google earth",ok,,,,"1 a 5 km","Eryngium fluminense Urb.",true,valid,no,no,native,valid,"Pedro Fiaschi ; Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:4595622,ERYTHROXYLACEAE,ERYTHROXYLACEAE,"Erythroxylum cincinnatum Mart.","Erythroxylum cincinnatum",-22.969075,-43.23912,"google earth",ok,,,,"1 a 5 km","Erythroxylum cincinnatum Mart.",true,valid,no,no,native,valid,"Maria Iracema Bezerra Loiola ; Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:4595661,MYRTACEAE,MYRTACEAE,"Plinia martinellii G.M.Barroso & M.Peron","Plinia martinellii",-22.650046,-43.441704,sig,ok,,,,"centroide de municipio","Plinia martinellii G.M.Barroso & M.Peron",true,valid,no,no,native,valid,"Marcos Sobral ; Rogerio Braga ; Lucas Moulton",
occurrence:rj:459596,Commelinaceae,COMMELINACEAE,"Dichorisandra gaudichaudiana Kunth","Dichorisandra gaudichaudiana",,,,nok,"Fernanda Wimmer",,,,"Dichorisandra gaudichaudiana Kunth",false,unknown,no,no,native,valid,"Marco Octavio de Oliveira Pellegrini ; Leonardo Novaes ; Fernanda Wimmer ; Lucas Moulton",
occurrence:rj:459597,Commelinaceae,COMMELINACEAE,"Dichorisandra gaudichaudiana Kunth","Dichorisandra gaudichaudiana",,,,nok,"Fernanda Wimmer",,,,"Dichorisandra gaudichaudiana Kunth",false,unknown,no,no,native,valid,"Marco Octavio de Oliveira Pellegrini ; Fernanda Wimmer ; Lucas Moulton",
occurrence:rj:459602,Commelinaceae,COMMELINACEAE,"Dichorisandra oxypetala Hook.","Dichorisandra oxypetala",-21.882614,-42.101966,sig,ok,"Fernanda Wimmer",,,"centroide de municipio","Dichorisandra oxypetala Hook.",true,valid,no,no,native,valid,"Leonardo Novaes ; Marco Octavio de Oliveira Pellegrini ; Fernanda Wimmer ; Lucas Moulton",
occurrence:rj:4596037,LEGUMINOSAE,FABACEAE,"Machaerium macaense C.V. Mendonça, A.M.G. Azevedo & H.C. Lima","Machaerium macaense",-22.376706,-42.383115,sig,ok,,,,"centroide de uc","Machaerium macaense C.V. Mendonça, A.M.G. Azevedo & H.C. Lima",true,valid,no,unknown,native,valid,"Fabiana Luiza Ranzato Filardi ; Nina Lys ; Lucas Moulton",
occurrence:rj:4596211,GESNERIACEAE,GESNERIACEAE,"Besleria melancholica (Vell.) C.V.Morton","Besleria melancholica",-22.365175,-42.496288,"google earth",ok,,,,"5 a 10 km","Besleria melancholica (Vell.) C.V.Morton",,,,,,,"Leonardo Novaes ; Lucas Moraes",
occurrence:rj:4596371,RUBIACEAE,RUBIACEAE,"Manettia fimbriata Cham. & Schltdl.","Manettia fimbriata",0,0,,ok,,,,,"Manettia fimbriata Cham. & Schltdl.",false,unknown,unknown,yes,unknown,unknown,"Fernanda Wimmer ; Marta Moraes ; Raquel",
occurrence:rj:4596727,MELASTOMATACEAE,MELASTOMATACEAE,"Miconia elaeodendron (DC.) Naudin","Miconia elaeodendron",-22.583333,-43.033333,coletor,ok,,,,,"Miconia elaeodendron (DC.) Naudin",true,valid,no,no,native,valid,"Fernanda Wimmer ; Luiz Santos Filho",
occurrence:rj:4596877,THYMELAEACEAE,THYMELAEACEAE,"Funifera brasiliensis (Raddi) Mansf.","Funifera brasiliensis",-22.980104,-43.242718," google earth",ok,,,,"250 a 1000 m","Funifera brasiliensis (Raddi) Mansf.",,,,,,,"Leonardo Novaes ; Eduardo Fernandez",
occurrence:rj:4597055,BEGONIACEAE,BEGONIACEAE,"Begonia aconitifolia A.DC.","Begonia aconitifolia",-22.967429,-43.223779,"google earth",ok,,,,"1 a 5 km","Begonia aconitifolia A.DC.",,,,,,,"Fernanda Wimmer ; Lucas Moraes",
occurrence:rj:4597139,BROMELIACEAE,BROMELIACEAE,"Aechmea fasciata (Lindl.) Baker","Aechmea fasciata",-22.650046,-43.441704,sig,ok,,,,"centroide de municipio","Aechmea fasciata (Lindl.) Baker",,,,,,,"Tomás Amorim ; Daniel Maurenza ; Rodrigo Amaro",
occurrence:rj:4597277,ARACEAE,ARACEAE,"Anthurium luschnathianum Kunth","Anthurium luschnathianum",-23.05088,-43.672881,"google earth",ok,,,,"5 a 10 km","Anthurium luschnathianum Kunth",true,valid,no,no,native,valid,"Marcus Nadruz ; Fernanda Wimmer ; Lucas Moraes",
occurrence:rj:4597547,SAPINDACEAE,SAPINDACEAE,"Allophylus heterophyllus (Cambess.) Radlk.","Allophylus heterophyllus",-22.950323,-43.210615,"google earth",ok,,,,"5 a 10 km","Allophylus heterophyllus (Cambess.) Radlk.",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4597681,RUTACEAE,RUTACEAE,"Conchocarpus ovatus (A.St.-Hil. & Tul.) Kallunki & Pirani","Conchocarpus ovatus",-22.971821,-43.024304,"google earth",ok,,,,"0 a 250 m","Conchocarpus ovatus (A.St.-Hil. & Tul.) Kallunki & Pirani",true,valid,no,no,native,valid,"Jose Rubens Pirani ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:4597730,MYRTACEAE,MYRTACEAE,"Eugenia grazielae Mattos & D.Legrand","Eugenia grazielae",-22.967621,-43.239393,"google earth",ok,,,,"250 a 1000 m","Eugenia grazielae Mattos & D.Legrand",true,valid,no,no,native,valid,"Augusto Giaretta ; Victor Menezes ; Tomás Amorim ; Lucas Moulton",
occurrence:rj:4597770,ERYTHROXYLACEAE,ERYTHROXYLACEAE,"Erythroxylum ovalifolium Peyr.","Erythroxylum ovalifolium",-22.905659,-42.402989,sig,ok,,,,"centroide de uc","Erythroxylum ovalifolium Peyr.",true,valid,no,no,native,valid,"Maria Iracema Bezerra Loiola ; Fernanda Wimmer ; Eduardo Fernandez",
